incident_id,site,incident_date,incident_type,severity,compliance_score,description,root_cause,response_time_hours,status
INC-03858,SITE-002,2026-03-26,Near Miss,High,44.9,Without bar support cover color tax concern us attack possible.,,11.7,Under Investigation
INC-01415,SITE-005,2026-02-28,Near Miss,High,54.4,Eight coach again hear blue radio agreement history.,Operator Error,14.0,Under Investigation
INC-00273,SITE-001,2023-08-07,Fire,Low,87.7,In quality send life seat plan remain where design.,Valve Failure,2.6,Open
INC-04166,SITE-005,2026-01-15,Spill,,89.7,Government rate clearly work blue hear girl table star carry owner region brother many.,Operator Error,11.2,Closed
INC-04420,SITE-006,2023-08-27,Spill,LOW,86.8,Follow tend money glass rise color.,Sensor Malfunction,6.0,Open
INC-00985,SITE-005,2025-07-08,Equipment Failure,,66.6,Even throw beat red wide fire require school tough high.,Sensor Malfunction,6.5,Under Investigation
INC-02214,SITE-005,2024-12-09,Equipment Failure,Low,94.0,Father soldier them almost ok this type.,Third-party Damage,6.9,Under Investigation
INC-04302,SITE-005,2024-08-10,Near Miss,High,66.2,Trouble case heart play pick truth contain.,Third-party Damage,15.2,Open
INC-04607,SITE-006,2024-10-01T00:00:00Z,leak ,Critical,24.8,Attention effort necessary serious her total among recognize magazine push rich day.,Sensor Malfunction,9.8,Open
INC-01313,SITE-004,2025-08-06,Near Miss,High,45.8,History same or example.,Sensor Malfunction,5.7,Closed
INC-02490,SITE-006,2025-04-29,Fire,,88.0,Rich become build her raise every street thank scene clearly process to sense full mouth result road four.,Corrosion,13.4,Closed
INC-00087,SITE-003,2026-09-27,Spill,Medium,76.7,Where authority painting wish agent of American even development president half behind.,Sensor Malfunction,5.7,Closed
INC-05886,SITE-003,2025-06-20,SPILL,High,64.0,Smile person parent hand me seem season service assume cost mouth window tree Mr say once light.,Corrosion,11.7,Open
INC-00385,SITE-003,2025-10-16,Spill,Medium,82.7,Set personal should man yet interest window start movement knowledge thousand.,Sensor Malfunction,4.7,Open
INC-02572,SITE-003,2024-03-09,Leak, High,53.9,Smile standard house popular beat according open.,Third-party Damage,10.1,Open
INC-03199,SITE-002,2024-03-04T00:00:00Z,Fire, Low,94.7,Mission beautiful break apply sign speech professional modern democratic say issue.,Corrosion,6.7,Open
INC-05997,SITE-001,2023-12-17,Leak,High,43.9,Big instead argue everybody site car check last entire themselves south.,Operator Error,13.1,Under Investigation
INC-03003,SITE-003,11/18/2024,Leak,Medium,66.7,Quite new far system indicate forward across public anyone wait represent Congress stand poor third owner TV push.,Corrosion,2.9,Closed
INC-04322,SITE-001,2023-12-12,Spill,Medium,74.5,Traditional direction different measure fund author certainly help.,Material Fatigue,5.6,Closed
INC-04337,SITE-002,2025-03-12,Spill,Medium,72.1,Ready day close a rest Republican push go argue guy.,Valve Failure,8.1,Closed
INC-03371,SITE-001,2024-01-13,Spill,,89.6,See mission far set court someone.,Material Fatigue,2.8,Under Investigation
INC-04517,SITE-001,2023-11-26,Spill,Low,87.2,Discussion food buy worker assume decide what throughout.,Sensor Malfunction,4.2,Open
INC-05717,SITE-005,05/25/2026,Leak,Medium,70.8,Available wrong single modern evening every economy they yourself heavy deep item view long decide environment allow morning lot.,Sensor Malfunction,4.9,Open
INC-00593,SITE-003,02/14/2024,Leak,Low,91.9,Various table six development design.,Material Fatigue,25.9,Under Investigation
INC-04418,SITE-006,2025-08-13,,Low,97.5,Poor house thought role explain enter prevent this admit interview appear site job important dark through.,Operator Error,8.4,Open
INC-00111,SITE-001,2024-07-31,Spill,LOW,84.3,Arrive whose the only score court another pull family everything break.,,18.6,Closed
INC-03373,SITE-001,2023-09-11,Fire,Low,86.0,Issue car husband green through strong recent letter.,Sensor Malfunction,13.3,Open
INC-03054,SITE-006,2025-12-12,equipment failure,Critical,52.7,Material movie institution glass positive.,Operator Error,7.0,Open
INC-03350,SITE-005,2024-11-12,Oil Leak,Medium,75.4,Weight western scene structure travel make hear able employee new thank lose.,,3.3,Under Investigation
INC-04775,SITE-002,2026-05-02,Fire,low ,88.0,Factor opportunity raise entire training of across majority us data provide guy cause study thus stuff.,,13.1,Under Investigation
INC-05261,SITE-006,2025-01-06,Equipment Failure,,60.4,Range measure glass take necessary institution share culture.,Material Fatigue,14.0,Closed
INC-00070,SITE-002,05-May-2026,Leak,Low,86.4,While check offer rest anything traditional tend.,Third-party Damage,6.8,Under Investigation
INC-05809,SITE-004,2023-10-19,Fire,Medium,78.4,Discover wide word environment high candidate past it.,Third-party Damage,13.2,Under Investigation
INC-02984,SITE-001,08-Jul-2025,Spill,Medium,79.9,Information exist help worker ok program job.,,17.5,Open
INC-02287,SITE-006,04/11/2025,,Med,83.1,Environmental capital tree knowledge each.,,2.5,Closed
INC-04739,SITE-002,2024-06-14,Near Miss,Medium,75.4,Congress understand upon single kid offer without rise ready individual bag thing.,Third-party Damage,6.3,Open
INC-02184,SITE-001,2025-02-25,Near Miss,Medium,79.6,Police morning how friend once world hit activity require prepare show apply once feeling long president radio generation.,Sensor Malfunction,22.2,Closed
INC-03581,SITE-005,2024-08-02,Equipment Failure,Lo,92.0,Leave cut at policy system most job standard indeed young write go.,Valve Failure,12.6,Under Investigation
INC-04148,SITE-002,2025-09-01,Equipment Failure,,79.9,Camera it successful maintain perhaps foot bit eye scientist.,Corrosion,10.4,Under Investigation
INC-05279,SITE-004,11/21/2025,Equipment Failure,Medium,72.6,Account middle animal model part check like onto could peace.,Material Fatigue,16.6,Under Investigation
INC-05937,SITE-003,2025-06-07,Spill,Critical,59.3,Available mind during similar use democratic care.,Material Fatigue,2.1,Closed
INC-01448,SITE-001,2026-08-28,,Medium,71.5,Fact under however push TV nice worker leave.,Material Fatigue,0.5,Under Investigation
INC-04341,SITE-006,2026-03-26, spill ,Critical,30.6,Executive four possible sign station throughout treat its movement current simple human east wish several wide space law feel.,Third-party Damage,12.6,Open
INC-04463,SITE-001,2025-03-17,,Low,94.8,Produce factor else effort investment type value brother.,Third-party Damage,9.0,Open
INC-01521,SITE-001,2024-06-14,Near Miss,LOW,92.8,Young theory address kid project collection imagine key land.,Corrosion,2.8,Open
INC-00452,SITE-006,2024-05-31,Spill,High,52.2,Show indeed street also seek common a tough way right.,Operator Error,9.8,Open
INC-04966,SITE-006,2026-01-25,Equipment Failure,Critical,52.1,True difference computer politics focus focus thousand.,Valve Failure,10.9,Closed
INC-02159,SITE-002,2024-11-08T00:00:00Z,Near Miss,Critical,57.0,Mr pattern home we unit break begin nation surface.,Sensor Malfunction,3.4,Open
INC-05086,SITE-004,2025-12-10,Near Miss,Low,92.2,Still people resource cup community apply.,Sensor Malfunction,6.5,Open
INC-00762,SITE-002,2024-03-01,near miss,Critical,57.8,Good body box already try believe send pull center focus lot offer.,Operator Error,23.2,Under Investigation
INC-00234,SITE-002,2026-04-27,Leak,Medium,76.0,Old professor light mother director opportunity discussion activity hit.,Sensor Malfunction,8.0,Closed
INC-02543,SITE-002,2025-01-20,Near Miss,Medium,61.0,Sea rich test job person discussion what court TV inside hotel think employee born rest yard medical.,Sensor Malfunction,23.1,Under Investigation
INC-02444,SITE-003,2026-02-25,Spill,Critical,45.6,House professional their get conference serve boy individual top service major among activity.,Operator Error,0.5,Under Investigation
INC-01781,SITE-002,2023-10-07,Spill,,58.8,System company building stuff final beautiful.,Operator Error,1.8,Closed
INC-00624,SITE-006,2025-11-17,Leak,,63.7,Man process police it summer indeed myself close meet bar technology course away.,Sensor Malfunction,4.8,Closed
INC-05112,SITE-003,2025-10-19,Leak,Critical,27.4,Director threat skill both forward common sit.,Valve Failure,8.7,Closed
INC-01629,SITE-001,2024-10-01,Spill,Critical,48.2,Staff although general direction lawyer force shake woman.,Valve Failure,4.4,Closed
INC-03002,SITE-001,2025-08-25,Near Miss,High,75.9,Detail newspaper catch five character possible.,Material Fatigue,5.5,Under Investigation
INC-03312,SITE-004,2025-10-12,Leak,Medium,94.8,Speech modern development responsibility doctor last before adult protect series everybody here wind box election.,Sensor Malfunction,11.3,Closed
INC-02604,SITE-001,2025-02-23,Equipment Failure,High,57.9,Politics stage trouble short under.,Corrosion,2.1,Under Investigation
INC-02371,SITE-006,01/29/2025,Spill,Low,92.6,Her son piece feeling option another moment war right home industry.,Operator Error,5.9,Closed
INC-02304,SITE-002,2024-10-18,Equipment Failure,,76.5,Morning firm along prevent human.,Corrosion,5.8,Closed
INC-02909,SITE-003,2023-07-25,Fire, medium,75.9,City what call anything pull guess fund lose camera me.,Sensor Malfunction,15.8,Open
INC-00497,SITE-006,05/01/2025,Spill,High,68.8,Your relationship memory campaign important two far several already.,Operator Error,2.4,Closed
INC-05346,SITE-003,2023-11-26,Spill ,Critical,26.0,Over say store professor call somebody require owner many example relate network trial though rule administration.,Corrosion,5.6,Closed
INC-01662,SITE-003,2025-01-15,Near Miss,Medium,80.2,Suffer find research no wind identify day.,Valve Failure,13.1,Open
INC-03191,SITE-001,2025-01-26,Leak,High,60.9,Heart hard bag approach today piece.,Material Fatigue,7.9,Closed
INC-05138,SITE-004,2025-03-29,Equipment Failure,High,71.7,Care system lawyer home small different wall soon coach.,Corrosion,26.2,Open
INC-03078,SITE-003,2025-09-11,Spill,Critical,34.9,Attack age under especially public this style physical word adult would least job win church sure.,Corrosion,6.8,Open
INC-02219,SITE-005,2024-02-06,Leak,Medium,81.1,Kind less six question situation investment painting ago.,Third-party Damage,1.0,Closed
INC-01401,SITE-001,2025-11-30,Fire,Low,73.8,Economic three occur reason before around.,,17.4,Under Investigation
INC-05306,SITE-004,2024-01-01,Equipment Failure,Low,90.8,Can style major market cultural.,Material Fatigue,8.9,Open
INC-02716,SITE-006,2025-07-05,Leak,High,52.0,Big public total material material account camera.,Corrosion,12.3,Open
INC-01442,SITE-001,2023-09-19,Near Miss,,76.9,Mr open establish significant focus college writer citizen strategy voice turn debate which there.,Valve Failure,12.7,Under Investigation
INC-02307,SITE-005,2025-01-13,Equipment Failure,Low,82.5,Test language career building writer plant full Congress raise subject charge positive.,Valve Failure,7.8,Open
INC-04766,SITE-006,2024-09-28,Equipment Failure,Critical,51.8,Remain crime old agree draw air state whom.,Corrosion,5.2,Under Investigation
INC-01533,SITE-004,2025-12-03,Leak,CRITICAL,35.4,Partner apply employee realize side.,Corrosion,1.6,Closed
INC-02285,SITE-002,2026-07-05,Spill,Medium ,69.3,Positive between whether somebody against piece evening week strategy show.,Third-party Damage,6.4,Open
INC-05810,SITE-006,2023-10-18,Leak,,74.3,Money who value still least culture central their leader four turn trade them idea effect nation close.,Valve Failure,12.4,Open
INC-01498,SITE-004,2024-09-05,Leak,Medium,64.8,Office process control organization financial news new cut artist claim.,Sensor Malfunction,5.9,Closed
INC-03802,SITE-005,2026-06-26,Fire,Critical,45.8,Eye rather fall charge everything that newspaper color seven.,Third-party Damage,22.2,Closed
INC-00322,SITE-003,2026-04-17,Equipment Failure,High,46.1,Prepare feel notice alone represent machine lead of her.,Material Fatigue,16.0,Closed
INC-05928,SITE-003,2026-02-03,Near Miss,High,62.9,Become turn American organization per moment full certain relationship west TV staff choice environmental pick power nearly particular beyond.,Third-party Damage,9.4,Open
INC-03545,SITE-005,2025-06-28,Leak,Medium,75.1,Both weight real indeed television time change they benefit news model past everybody.,Corrosion,9.0,Closed
INC-04357,SITE-005,2025-11-04,Equipment Failure,Low,-12.3,Business try Mrs describe energy if show hotel bit short defense out.,Operator Error,5.4,Closed
INC-02900,SITE-001,2025-07-26,Equipment Failure,Low,80.5,Sign face quite money beyond for our politics prove whose.,Third-party Damage,3.3,Closed
INC-02530,SITE-006,2024-08-08,Leak,Critical,37.8,Letter stay want choose paper machine.,Sensor Malfunction,3.2,Open
INC-05117,SITE-003,01/01/2024,Leak,Medium,70.1,Order big only plan watch section throw open religious customer network.,,11.2,Closed
INC-03271,SITE-002,2025-07-11,Equipment Failure,Medium,67.0,Baby why home step skin property system adult already occur born development.,Operator Error,12.3,Open
INC-05429,SITE-005,2024-01-19T00:00:00Z,Equipment Failure,Low,86.1,During friend sport eye through watch everybody foot production beat term well machine six artist.,Sensor Malfunction,17.3,Under Investigation
INC-03261,SITE-005,2023-12-30,Near Miss,Low,94.0,Break listen require do significant present home business range tax red single recent real.,Third-party Damage,10.6,Open
INC-01473,SITE-002,2024-05-17,Leak,medium,67.7,Benefit nothing product rather research involve response fast recognize close effect control air drive church half glass positive plant.,Sensor Malfunction,3.0,Open
INC-00599,SITE-003,10/13/2023,Spill,,60.0,World himself information range.,Corrosion,7.0,Closed
INC-05824,SITE-005,2023-12-17,Fire, Low,89.6,Require American another smile church him listen according forget we.,,2.3,Closed
INC-00168,SITE-005,2025-10-04,EQUIPMENT FAILURE,High,65.6,Health story hope.,Third-party Damage,3.0,Closed
INC-05340,SITE-001,2026-06-28,Fire,medium,78.3,Main attention view into type everybody smile need work end peace he wonder front natural set.,Valve Failure,7.2,Open
INC-03484,SITE-003,2025-02-02,Equipment Failure,Medium,82.0,Turn official cut little talk might.,Operator Error,1.9,Closed
INC-00464,SITE-005,2025-04-06,,Low,86.2,Appear tree billion plan beautiful another lose meet season per glass such car state turn start issue foreign for.,Operator Error,3.5,Open
INC-02556,SITE-004,2025-03-20,Near Miss,Medium,74.3,Because little something suddenly do everything hotel pretty.,Sensor Malfunction,5.5,Open
