record_id,dataset,issue_type,detail
AUD-08737,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 09-Aug-2024
AUD-08741,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 26-Feb-2025
AUD-08754,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 28/08/2024
AUD-08761,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 10/10/2024
AUD-08770,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 04-Dec-2024
AUD-08771,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-08-29T00:00:00Z
AUD-08772,audits,out_of_range:compliance_score,112.2
AUD-08782,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 13/07/2025
AUD-08782,audits,out_of_range:compliance_score,-2.9
AUD-08787,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 03/04/2024
AUD-08788,audits,out_of_range:compliance_score,104.7
AUD-08795,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 05/02/2026
AUD-08807,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 18-Oct-2024
AUD-08808,audits,closed_before_inspection,closed=2025-11-01 < inspection=2025-11-23
AUD-08809,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 07/12/2024
AUD-08809,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 08/05/2024
AUD-08815,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 08/05/2025
AUD-08821,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 04-May-2024
AUD-08823,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-04-19T00:00:00Z
AUD-08823,audits,out_of_range:compliance_score,-7.2
AUD-08826,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-11-26T00:00:00Z
AUD-08826,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-12-07T00:00:00Z
AUD-08828,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-09-17T00:00:00Z
AUD-08828,audits,closed_before_inspection,closed=2024-08-21 < inspection=2024-09-01
AUD-08835,audits,closed_before_inspection,closed=2026-06-02 < inspection=2026-06-20
AUD-08838,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-12-04T00:00:00Z
AUD-08843,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-01-28T00:00:00Z
AUD-08843,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 13-Feb-2025
AUD-08844,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 24/09/2025
AUD-08847,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 03/11/2024
AUD-08854,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-05-20T00:00:00Z
AUD-08860,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 05/09/2026
AUD-08874,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 02-Oct-2025
AUD-08874,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-12-06T00:00:00Z
AUD-08875,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 22-Feb-2025
AUD-08879,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-04-17T00:00:00Z
AUD-08884,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 08-Sep-2024
AUD-08887,audits,out_of_range:compliance_score,112.1
AUD-08889,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 27-May-2024
AUD-08897,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 22-Feb-2025
AUD-08899,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 25/08/2025
AUD-08905,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 07/27/2024
AUD-08907,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-02-22T00:00:00Z
AUD-08908,audits,closed_before_inspection,closed=2025-09-07 < inspection=2025-09-24
AUD-08909,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 29/05/2025
AUD-08919,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 09-Oct-2024
AUD-08921,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 09/10/2025
AUD-08927,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 26/11/2025
AUD-08928,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-09-26T00:00:00Z
AUD-08933,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 20-Jul-2025
AUD-08934,audits,closed_before_inspection,closed=2026-02-24 < inspection=2026-03-07
AUD-08935,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 07/25/2026
AUD-08937,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 04/06/2024
AUD-08947,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 22-Aug-2025
AUD-08949,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-07-11T00:00:00Z
AUD-08954,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 05/28/2026
AUD-08954,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 06/11/2026
AUD-08957,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 17/06/2024
AUD-08960,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-10-11T00:00:00Z
AUD-08968,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 08/01/2025
AUD-08970,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-04-30T00:00:00Z
AUD-08972,audits,out_of_range:compliance_score,-7.9
AUD-08979,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 20/11/2024
AUD-08983,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 06/19/2025
AUD-08990,audits,closed_before_inspection,closed=2024-12-26 < inspection=2025-01-01
AUD-08993,audits,closed_before_inspection,closed=2025-09-25 < inspection=2025-10-17
AUD-08995,audits,closed_before_inspection,closed=2024-10-19 < inspection=2024-11-13
AUD-08996,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-04-05T00:00:00Z
AUD-09000,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-08-18T00:00:00Z
AUD-09003,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 18-Jun-2024
AUD-09006,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 07/28/2025
AUD-09014,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 12/17/2024
AUD-09015,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 16/11/2024
AUD-09017,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-04-25T00:00:00Z
AUD-09020,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-01-01T00:00:00Z
AUD-09022,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 28-Mar-2026
AUD-09022,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 27/04/2026
AUD-09027,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-07-27T00:00:00Z
AUD-09032,audits,out_of_range:compliance_score,-7.3
AUD-09033,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 02/08/2025
AUD-09041,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-11-26T00:00:00Z
AUD-09041,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 12/09/2024
AUD-09042,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 30-Mar-2025
AUD-09043,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 01/16/2025
AUD-09047,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 07-Feb-2024
AUD-09048,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 01/05/2026
AUD-09050,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-10-17T00:00:00Z
AUD-09054,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 12/14/2025
AUD-09055,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 06/12/2024
AUD-09057,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-09-20T00:00:00Z
AUD-09063,audits,out_of_range:compliance_score,-2.7
AUD-09064,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 20/12/2024
AUD-09065,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 04/01/2024
AUD-09065,audits,out_of_range:compliance_score,150.3
AUD-09071,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-05-26T00:00:00Z
AUD-09072,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 04/29/2024
AUD-09073,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 18/07/2025
AUD-09074,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 21-Aug-2024
AUD-09075,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 26-May-2025
AUD-09077,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 06/27/2026
AUD-09077,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-07-26T00:00:00Z
AUD-09084,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-09-09T00:00:00Z
AUD-09085,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-04-14T00:00:00Z
AUD-09086,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 10/02/2025
AUD-09088,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 18/08/2024
AUD-09090,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 08/22/2025
AUD-09091,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-06-03T00:00:00Z
AUD-09092,audits,future_date:inspection_date,2026-08-12
AUD-09094,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-03-12T00:00:00Z
AUD-09096,audits,future_date:inspection_date,2026-08-01
AUD-09097,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 04-Sep-2024
AUD-09101,audits,future_date:inspection_date,2026-08-06
AUD-09102,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 30/09/2025
AUD-09108,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 11/04/2025
AUD-09115,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 06/29/2024
AUD-09120,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 04/01/2024
AUD-09127,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 21-Nov-2024
AUD-09130,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 02/03/2024
AUD-09132,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-05-25T00:00:00Z
AUD-09133,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-05-19T00:00:00Z
AUD-09134,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 19/07/2025
AUD-09140,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 04/05/2026
AUD-09146,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 05-Aug-2024
AUD-09148,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-08-02T00:00:00Z
AUD-09148,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 31-Aug-2025
AUD-09152,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 18/02/2024
AUD-09161,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 05/04/2025
AUD-09166,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 11/08/2024
AUD-09166,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 30-Dec-2024
AUD-09167,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 02/08/2024
AUD-09171,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-07-07T00:00:00Z
AUD-09172,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 07/11/2024
AUD-09172,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 28/07/2024
AUD-09178,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 10/27/2025
AUD-09185,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 02/18/2025
AUD-09199,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 26/04/2024
AUD-09200,audits,closed_before_inspection,closed=2026-04-27 < inspection=2026-04-30
AUD-09215,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 23-Jun-2024
AUD-09215,audits,out_of_range:compliance_score,150.1
AUD-09215,audits,closed_before_inspection,closed=2024-06-01 < inspection=2024-06-15
AUD-09217,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 03/05/2026
AUD-09224,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 22/10/2024
AUD-09225,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 11/02/2025
AUD-09228,audits,out_of_range:compliance_score,-3.1
AUD-09230,audits,out_of_range:compliance_score,151.0
AUD-09231,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 02/12/2025
AUD-09233,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-09-27T00:00:00Z
AUD-09242,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-07-29T00:00:00Z
AUD-09244,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 21-Jun-2024
AUD-09245,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 07/05/2024
AUD-09246,audits,out_of_range:compliance_score,150.2
AUD-09253,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 05/09/2025
AUD-09253,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 22-Jul-2025
AUD-09260,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 29-Aug-2025
AUD-09262,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-04-11T00:00:00Z
AUD-09264,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 30-Nov-2024
AUD-09267,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-04-26T00:00:00Z
AUD-09272,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-09-04T00:00:00Z
AUD-09275,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 13-Nov-2025
AUD-09277,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 01/04/2025
AUD-09284,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-11-12T00:00:00Z
AUD-09287,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 22-Jun-2025
AUD-09288,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-10-08T00:00:00Z
AUD-09293,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 17-Dec-2024
AUD-09295,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 02-Sep-2025
AUD-09298,audits,closed_before_inspection,closed=2024-12-30 < inspection=2025-01-22
AUD-09299,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 28-Feb-2024
AUD-09299,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 02/04/2024
AUD-09301,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-02-17T00:00:00Z
AUD-09311,audits,closed_before_inspection,closed=2026-07-07 < inspection=2026-07-10
AUD-09312,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 02/22/2025
AUD-09316,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 07/11/2024
AUD-09317,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 06/13/2026
AUD-09318,audits,out_of_range:compliance_score,104.4
AUD-09320,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-05-19T00:00:00Z
AUD-09320,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 06/04/2024
AUD-09326,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 12/19/2025
AUD-09330,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 10/17/2025
AUD-09334,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 27-Jun-2024
AUD-09337,audits,closed_before_inspection,closed=2024-02-23 < inspection=2024-02-29
AUD-09339,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 05-Jul-2024
AUD-09340,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-03-30T00:00:00Z
AUD-09342,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 11/25/2025
AUD-09351,audits,out_of_range:compliance_score,104.3
AUD-09354,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 01/26/2026
AUD-09357,audits,closed_before_inspection,closed=2025-03-21 < inspection=2025-03-25
AUD-09360,audits,out_of_range:compliance_score,-2.9
AUD-09364,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 04-Oct-2025
AUD-09371,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 14/02/2025
AUD-09374,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 04-Oct-2025
AUD-09378,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 23-Jun-2024
AUD-09378,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 07/02/2024
AUD-09381,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 03/10/2025
AUD-09382,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 07-Dec-2024
AUD-09397,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 09/06/2025
AUD-09399,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 25-Jun-2024
AUD-09401,audits,out_of_range:compliance_score,-7.7
AUD-09405,audits,closed_before_inspection,closed=2025-08-04 < inspection=2025-08-26
AUD-09407,audits,future_date:inspection_date,2026-08-28
AUD-09409,audits,closed_before_inspection,closed=2025-02-22 < inspection=2025-03-10
AUD-09423,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 12/25/2024
AUD-09429,audits,closed_before_inspection,closed=2026-01-06 < inspection=2026-01-12
AUD-09435,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 02/04/2024
AUD-09435,audits,closed_before_inspection,closed=2024-02-06 < inspection=2024-02-18
AUD-09437,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 11-Sep-2025
AUD-09445,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 01/12/2025
AUD-09453,audits,out_of_range:compliance_score,-3.0
AUD-09455,audits,out_of_range:compliance_score,150.6
AUD-09465,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 30-Apr-2026
AUD-09471,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 08-Sep-2024
AUD-09473,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-05-26T00:00:00Z
AUD-09482,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-05-08T00:00:00Z
AUD-09485,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 08/23/2025
AUD-09487,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 17-Jun-2025
AUD-09489,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 26/02/2024
AUD-09490,audits,out_of_range:compliance_score,112.4
AUD-09496,audits,out_of_range:compliance_score,104.5
AUD-09498,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 21-Apr-2026
AUD-09499,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 25-Feb-2025
AUD-05044,audits,duplicate_id,
AUD-01823,audits,duplicate_id,
AUD-02883,audits,duplicate_id,
AUD-02306,audits,duplicate_id,
AUD-06888,audits,duplicate_id,
AUD-00560,audits,duplicate_id,
AUD-05193,audits,duplicate_id,
AUD-03085,audits,duplicate_id,
AUD-02210,audits,duplicate_id,
AUD-08344,audits,duplicate_id,
AUD-06012,audits,duplicate_id,
AUD-03898,audits,duplicate_id,
AUD-07183,audits,duplicate_id,
AUD-08691,audits,duplicate_id,
AUD-04303,audits,duplicate_id,
AUD-08054,audits,duplicate_id,
AUD-05448,audits,duplicate_id,
AUD-08522,audits,duplicate_id,
AUD-02579,audits,duplicate_id,
AUD-07934,audits,duplicate_id,
AUD-04790,audits,duplicate_id,
AUD-01052,audits,duplicate_id,
