record_id,dataset,issue_type,detail
TEL-001898,telemetry,dirty_label:site,SITE-001 -> Nairobi term
TEL-001908,telemetry,dirty_label:site,SITE-007 -> KSM Terminal
TEL-001910,telemetry,sensor_dropout,pressure_psi set to null
TEL-001912,telemetry,dirty_label:site,SITE-004 -> Nakuru dep
TEL-001942,telemetry,dirty_label:site,SITE-006 -> sinendet pump
TEL-001950,telemetry,dirty_label:site,SITE-004 -> Nakuru  Depot
TEL-001952,telemetry,dirty_label:site,SITE-002 -> Mombasa term
TEL-001964,telemetry,dirty_label:site,SITE-004 -> Nakuru dep
TEL-001969,telemetry,sensor_dropout,flow_rate_bph set to null
TEL-001976,telemetry,sensor_dropout,temperature_celsius set to null
TEL-001977,telemetry,dirty_label:site,SITE-006 -> SINENDET
TEL-001982,telemetry,dirty_label:site,SITE-004 -> Nakuru  Depot
TEL-001984,telemetry,dirty_label:site,SITE-001 -> Nairobi  Terminal
TEL-001987,telemetry,dirty_label:site,SITE-003 -> Makueni PS
TEL-001993,telemetry,dirty_label:site,SITE-001 -> Nairobi  Terminal
TEL-001994,telemetry,dirty_label:site,SITE-004 -> Nakuru dep
TEL-001999,telemetry,dirty_label:site,SITE-001 -> NRB Terminal
TEL-002000,telemetry,dirty_label:site,SITE-002 -> mombasa terminal
TEL-002017,telemetry,dirty_label:site,SITE-006 -> Sinendet  Pump Station
TEL-002025,telemetry,dirty_label:site,SITE-002 -> Mombasa term
TEL-002027,telemetry,dirty_label:site,SITE-007 -> kisumu terminal
TEL-002030,telemetry,dirty_label:site,SITE-004 -> Nakuru dep
TEL-002031,telemetry,dirty_label:site,SITE-004 -> Nakuru dep
TEL-002038,telemetry,dirty_label:site,SITE-003 -> Makueni PS
TEL-002042,telemetry,dirty_label:site,SITE-003 -> makueni pipeline
TEL-002061,telemetry,sensor_dropout,pressure_psi set to null
TEL-002062,telemetry,dirty_label:site,SITE-001 -> Nairobi term
TEL-002063,telemetry,dirty_label:site,SITE-002 -> Kipevu terminal
TEL-002067,telemetry,dirty_label:site,SITE-001 -> Nairobi term
TEL-002070,telemetry,dirty_label:site,SITE-001 -> Nairobi  Terminal
TEL-002078,telemetry,dirty_label:site,SITE-002 -> mombasa terminal
TEL-002080,telemetry,dirty_label:site,SITE-007 -> Kisumu term
TEL-002086,telemetry,dirty_label:site,SITE-001 -> Nairobi  Terminal
TEL-002103,telemetry,dirty_label:site,SITE-005 -> Eldoret term
TEL-002114,telemetry,dirty_label:site,SITE-004 -> NAKURU
TEL-002125,telemetry,dirty_label:site,SITE-007 -> KSM Terminal
TEL-002130,telemetry,dirty_label:site,SITE-001 -> NRB Terminal
TEL-002138,telemetry,dirty_label:site,SITE-005 -> Eldoret  Terminal
TEL-002143,telemetry,dirty_label:site,SITE-002 -> MOMBASA
TEL-002151,telemetry,dirty_label:site,SITE-006 -> Sinendet  Pump Station
TEL-002152,telemetry,dirty_label:site,SITE-001 -> NAIROBI
TEL-002155,telemetry,dirty_label:site,SITE-005 -> eldoret terminal
TEL-002156,telemetry,dirty_label:site,SITE-003 -> Makueni PS
TEL-002170,telemetry,dirty_label:site,SITE-004 -> NKR Depot
TEL-002172,telemetry,dirty_label:site,SITE-007 -> Kisumu term
TEL-002178,telemetry,dirty_label:site,SITE-007 -> kisumu terminal
TEL-002179,telemetry,dirty_label:site,SITE-001 -> NAIROBI
TEL-002183,telemetry,dirty_label:site,SITE-006 -> Sinendet PS
TEL-002184,telemetry,dirty_label:site,SITE-001 -> Nairobi term
TEL-002196,telemetry,sensor_dropout,flow_rate_bph set to null
TEL-002207,telemetry,sensor_dropout,pressure_psi set to null
TEL-002210,telemetry,dirty_label:site,SITE-002 -> MSA Terminal
TEL-002213,telemetry,dirty_label:site,SITE-005 -> ELDORET
TEL-002220,telemetry,sensor_dropout,flow_rate_bph set to null
TEL-002222,telemetry,dirty_label:site,SITE-003 -> MAKUENI
TEL-002226,telemetry,dirty_label:site,SITE-007 -> KISUMU
TEL-002234,telemetry,sensor_dropout,pressure_psi set to null
TEL-002236,telemetry,dirty_label:site,SITE-002 -> mombasa terminal
TEL-002240,telemetry,sensor_dropout,temperature_celsius set to null
TEL-002246,telemetry,dirty_label:site,SITE-007 -> KISUMU
TEL-002252,telemetry,dirty_label:site,SITE-007 -> kisumu terminal
TEL-002268,telemetry,dirty_label:site,SITE-002 -> Mombasa  Terminal
TEL-002273,telemetry,dirty_label:site,SITE-003 -> makueni section
TEL-002274,telemetry,dirty_label:site,SITE-005 -> ELD Terminal
TEL-002275,telemetry,dirty_label:site,SITE-005 -> ELDORET
TEL-002282,telemetry,dirty_label:site,SITE-004 -> nakuru depot
TEL-002302,telemetry,dirty_label:site,SITE-001 -> Nairobi  Terminal
TEL-002323,telemetry,dirty_label:site,SITE-003 -> Makueni PS
TEL-002326,telemetry,dirty_label:site,SITE-006 -> sinendet pump station
TEL-002329,telemetry,dirty_label:site,SITE-003 -> Thange section
TEL-002339,telemetry,dirty_label:site,SITE-007 -> KSM Terminal
TEL-002341,telemetry,dirty_label:site,SITE-002 -> MSA Terminal
TEL-002347,telemetry,dirty_label:site,SITE-001 -> nairobi terminal
TEL-002348,telemetry,dirty_label:site,SITE-003 -> makueni section
TEL-002350,telemetry,dirty_label:site,SITE-004 -> NKR Depot
TEL-002358,telemetry,dirty_label:site,SITE-003 -> Kibwezi
TEL-002364,telemetry,dirty_label:site,SITE-006 -> Sinendet PS
TEL-002368,telemetry,dirty_label:site,SITE-003 -> Thange section
TEL-002369,telemetry,dirty_label:site,SITE-007 -> Kisumu term
TEL-002382,telemetry,dirty_label:site,SITE-007 -> kisumu terminal
TEL-002383,telemetry,sensor_dropout,flow_rate_bph set to null
TEL-002386,telemetry,dirty_label:site,SITE-003 -> Makueni PS
TEL-002387,telemetry,dirty_label:site,SITE-003 -> Thange section
TEL-002390,telemetry,dirty_label:site,SITE-006 -> sinendet pump station
TEL-002400,telemetry,dirty_label:site,SITE-001 -> nairobi terminal
TEL-002402,telemetry,dirty_label:site,SITE-007 -> Kisumu  Terminal
TEL-002410,telemetry,dirty_label:site,SITE-001 -> Nairobi  Terminal
TEL-002412,telemetry,sensor_dropout,temperature_celsius set to null
TEL-002415,telemetry,dirty_label:site,SITE-003 -> MAKUENI
TEL-002419,telemetry,dirty_label:site,SITE-003 -> Thange section
TEL-002422,telemetry,dirty_label:site,SITE-001 -> nairobi terminal
TEL-002427,telemetry,dirty_label:site,SITE-004 -> NKR Depot
TEL-002430,telemetry,sensor_dropout,temperature_celsius set to null
TEL-002432,telemetry,dirty_label:site,SITE-003 -> Thange section
TEL-002435,telemetry,dirty_label:site,SITE-002 -> mombasa terminal
TEL-002436,telemetry,dirty_label:site,SITE-005 -> Eldoret term
TEL-002441,telemetry,dirty_label:site,SITE-006 -> sinendet pump
TEL-002443,telemetry,dirty_label:site,SITE-002 -> mombasa terminal
TEL-002449,telemetry,sensor_dropout,flow_rate_bph set to null
TEL-002450,telemetry,dirty_label:site,SITE-001 -> nairobi terminal
TEL-002452,telemetry,dirty_label:site,SITE-005 -> Eldoret term
TEL-002462,telemetry,dirty_label:site,SITE-005 -> ELD Terminal
TEL-002464,telemetry,dirty_label:site,SITE-001 -> NAIROBI
TEL-002465,telemetry,dirty_label:site,SITE-004 -> NKR Depot
TEL-002467,telemetry,sensor_dropout,temperature_celsius set to null
TEL-002468,telemetry,dirty_label:site,SITE-003 -> Kibwezi
TEL-002471,telemetry,sensor_dropout,temperature_celsius set to null
TEL-002475,telemetry,sensor_dropout,pressure_psi set to null
TEL-002490,telemetry,dirty_label:site,SITE-005 -> ELD Terminal
TEL-002502,telemetry,dirty_label:site,SITE-006 -> Sinendet PS
TEL-002506,telemetry,dirty_label:site,SITE-006 -> Sinendet PS
TEL-002516,telemetry,dirty_label:site,SITE-007 -> kisumu terminal
TEL-002519,telemetry,dirty_label:site,SITE-002 -> Kipevu terminal
TEL-002524,telemetry,dirty_label:site,SITE-002 -> MOMBASA
TEL-002525,telemetry,sensor_dropout,temperature_celsius set to null
TEL-002529,telemetry,sensor_dropout,pressure_psi set to null
TEL-002530,telemetry,dirty_label:site,SITE-006 -> sinendet pump station
TEL-002533,telemetry,dirty_label:site,SITE-002 -> Kipevu terminal
TEL-002537,telemetry,dirty_label:site,SITE-002 -> Mombasa  Terminal
TEL-002539,telemetry,sensor_dropout,flow_rate_bph set to null
TEL-002545,telemetry,dirty_label:site,SITE-007 -> KSM Terminal
TEL-002548,telemetry,dirty_label:site,SITE-003 -> makueni pipeline
TEL-002549,telemetry,dirty_label:site,SITE-005 -> Eldoret term
TEL-002550,telemetry,dirty_label:site,SITE-001 -> NAIROBI
TEL-002552,telemetry,dirty_label:site,SITE-002 -> Kipevu terminal
TEL-002559,telemetry,dirty_label:site,SITE-004 -> Nakuru  Depot
TEL-002562,telemetry,dirty_label:site,SITE-006 -> sinendet pump
TEL-002569,telemetry,dirty_label:site,SITE-001 -> Nairobi  Terminal
TEL-002587,telemetry,dirty_label:site,SITE-002 -> Mombasa  Terminal
TEL-002590,telemetry,dirty_label:site,SITE-007 -> KISUMU
TEL-002591,telemetry,dirty_label:site,SITE-004 -> NKR Depot
TEL-002592,telemetry,dirty_label:site,SITE-004 -> Nakuru  Depot
TEL-002594,telemetry,dirty_label:site,SITE-003 -> makueni pipeline
TEL-002600,telemetry,sensor_dropout,pressure_psi set to null
TEL-002611,telemetry,dirty_label:site,SITE-002 -> MOMBASA
TEL-002613,telemetry,dirty_label:site,SITE-003 -> Makueni PS
TEL-002617,telemetry,dirty_label:site,SITE-001 -> NAIROBI
TEL-002626,telemetry,dirty_label:site,SITE-007 -> Kisumu term
TEL-002638,telemetry,dirty_label:site,SITE-004 -> NKR Depot
TEL-002639,telemetry,dirty_label:site,SITE-003 -> Kibwezi
TEL-002640,telemetry,dirty_label:site,SITE-003 -> makueni section
TEL-002643,telemetry,dirty_label:site,SITE-005 -> Eldoret  Terminal
TEL-002645,telemetry,dirty_label:site,SITE-004 -> Nakuru dep
TEL-002662,telemetry,sensor_dropout,pressure_psi set to null
TEL-002675,telemetry,dirty_label:site,SITE-005 -> ELD Terminal
TEL-002683,telemetry,dirty_label:site,SITE-004 -> Nakuru dep
TEL-002687,telemetry,dirty_label:site,SITE-002 -> Kipevu terminal
TEL-002715,telemetry,dirty_label:site,SITE-004 -> NKR Depot
TEL-002716,telemetry,dirty_label:site,SITE-002 -> Kipevu terminal
TEL-002720,telemetry,dirty_label:site,SITE-004 -> Nakuru  Depot
TEL-002744,telemetry,dirty_label:site,SITE-006 -> SINENDET
TEL-002761,telemetry,dirty_label:site,SITE-004 -> nakuru depot
TEL-002767,telemetry,dirty_label:site,SITE-002 -> mombasa terminal
TEL-002777,telemetry,dirty_label:site,SITE-005 -> eldoret terminal
TEL-002779,telemetry,sensor_dropout,pressure_psi set to null
TEL-002783,telemetry,dirty_label:site,SITE-002 -> MSA Terminal
TEL-002789,telemetry,dirty_label:site,SITE-007 -> Kisumu  Terminal
TEL-002795,telemetry,dirty_label:site,SITE-006 -> sinendet pump station
TEL-002800,telemetry,dirty_label:site,SITE-007 -> Kisumu term
TEL-002805,telemetry,dirty_label:site,SITE-006 -> Sinendet  Pump Station
TEL-002806,telemetry,dirty_label:site,SITE-007 -> Kisumu  Terminal
TEL-002812,telemetry,dirty_label:site,SITE-006 -> Sinendet  Pump Station
TEL-002812,telemetry,sensor_dropout,temperature_celsius set to null
TEL-002813,telemetry,sensor_dropout,flow_rate_bph set to null
TEL-002819,telemetry,dirty_label:site,SITE-007 -> Kisumu  Terminal
TEL-002827,telemetry,dirty_label:site,SITE-007 -> Kisumu term
TEL-002831,telemetry,dirty_label:site,SITE-005 -> ELD Terminal
TEL-002834,telemetry,dirty_label:site,SITE-002 -> mombasa terminal
TEL-002843,telemetry,dirty_label:site,SITE-002 -> Kipevu terminal
TEL-002843,telemetry,sensor_dropout,temperature_celsius set to null
TEL-002845,telemetry,dirty_label:site,SITE-002 -> Mombasa term
TEL-002850,telemetry,dirty_label:site,SITE-005 -> eldoret terminal
TEL-002851,telemetry,dirty_label:site,SITE-002 -> Mombasa term
TEL-002856,telemetry,dirty_label:site,SITE-004 -> Nakuru  Depot
TEL-002857,telemetry,sensor_dropout,pressure_psi set to null
TEL-002868,telemetry,dirty_label:site,SITE-005 -> Eldoret  Terminal
TEL-002869,telemetry,dirty_label:site,SITE-004 -> Nakuru dep
TEL-002878,telemetry,dirty_label:site,SITE-002 -> Mombasa  Terminal
TEL-002888,telemetry,dirty_label:site,SITE-005 -> ELDORET
TEL-002894,telemetry,sensor_dropout,flow_rate_bph set to null
TEL-002900,telemetry,dirty_label:site,SITE-004 -> NKR Depot
TEL-002902,telemetry,dirty_label:site,SITE-007 -> Kisumu  Terminal
TEL-002907,telemetry,sensor_dropout,flow_rate_bph set to null
TEL-002915,telemetry,dirty_label:site,SITE-002 -> mombasa terminal
TEL-002915,telemetry,sensor_dropout,pressure_psi set to null
TEL-002924,telemetry,dirty_label:site,SITE-001 -> NRB Terminal
TEL-002943,telemetry,dirty_label:site,SITE-007 -> Kisumu term
TEL-002944,telemetry,dirty_label:site,SITE-007 -> Kisumu  Terminal
TEL-002945,telemetry,dirty_label:site,SITE-005 -> ELD Terminal
TEL-002947,telemetry,dirty_label:site,SITE-002 -> Kipevu terminal
TEL-002953,telemetry,dirty_label:site,SITE-003 -> Makueni PS
TEL-002954,telemetry,dirty_label:site,SITE-006 -> SINENDET
TEL-002955,telemetry,sensor_dropout,flow_rate_bph set to null
TEL-002959,telemetry,dirty_label:site,SITE-005 -> ELDORET
TEL-002963,telemetry,dirty_label:site,SITE-002 -> Mombasa  Terminal
TEL-002972,telemetry,dirty_label:site,SITE-006 -> SINENDET
TEL-002975,telemetry,dirty_label:site,SITE-003 -> makueni section
TEL-002976,telemetry,sensor_dropout,pressure_psi set to null
TEL-002981,telemetry,dirty_label:site,SITE-002 -> MSA Terminal
TEL-002988,telemetry,sensor_dropout,pressure_psi set to null
TEL-002993,telemetry,sensor_dropout,temperature_celsius set to null
TEL-002998,telemetry,dirty_label:site,SITE-007 -> KISUMU
TEL-003007,telemetry,dirty_label:site,SITE-005 -> eldoret terminal
TEL-003009,telemetry,dirty_label:site,SITE-003 -> Kibwezi
TEL-003013,telemetry,dirty_label:site,SITE-004 -> NAKURU
TEL-003017,telemetry,dirty_label:site,SITE-004 -> NKR Depot
TEL-003018,telemetry,sensor_dropout,temperature_celsius set to null
TEL-003028,telemetry,dirty_label:site,SITE-007 -> KSM Terminal
TEL-003043,telemetry,dirty_label:site,SITE-006 -> Sinendet PS
TEL-003044,telemetry,dirty_label:site,SITE-007 -> KISUMU
TEL-003055,telemetry,dirty_label:site,SITE-002 -> MOMBASA
TEL-003061,telemetry,dirty_label:site,SITE-007 -> Kisumu  Terminal
TEL-003064,telemetry,dirty_label:site,SITE-003 -> makueni section
TEL-003068,telemetry,dirty_label:site,SITE-006 -> SINENDET
TEL-003069,telemetry,dirty_label:site,SITE-004 -> Nakuru  Depot
TEL-003070,telemetry,dirty_label:site,SITE-007 -> KSM Terminal
TEL-003074,telemetry,dirty_label:site,SITE-001 -> Nairobi term
TEL-003076,telemetry,dirty_label:site,SITE-002 -> MSA Terminal
TEL-003081,telemetry,sensor_dropout,temperature_celsius set to null
TEL-003083,telemetry,dirty_label:site,SITE-006 -> sinendet pump
TEL-003089,telemetry,dirty_label:site,SITE-005 -> ELD Terminal
TEL-003095,telemetry,dirty_label:site,SITE-002 -> MOMBASA
TEL-003102,telemetry,dirty_label:site,SITE-007 -> Kisumu term
TEL-003113,telemetry,dirty_label:site,SITE-007 -> kisumu terminal
TEL-003117,telemetry,sensor_dropout,flow_rate_bph set to null
TEL-003126,telemetry,dirty_label:site,SITE-006 -> sinendet pump station
TEL-003131,telemetry,dirty_label:site,SITE-004 -> Nakuru  Depot
TEL-003135,telemetry,dirty_label:site,SITE-004 -> Nakuru dep
TEL-003139,telemetry,dirty_label:site,SITE-004 -> nakuru depot
TEL-003145,telemetry,dirty_label:site,SITE-007 -> KSM Terminal
TEL-003146,telemetry,sensor_dropout,temperature_celsius set to null
TEL-003147,telemetry,dirty_label:site,SITE-005 -> ELDORET
TEL-003149,telemetry,dirty_label:site,SITE-002 -> Mombasa  Terminal
TEL-003160,telemetry,dirty_label:site,SITE-004 -> Nakuru  Depot
TEL-003162,telemetry,dirty_label:site,SITE-004 -> Nakuru  Depot
TEL-003168,telemetry,dirty_label:site,SITE-005 -> eldoret terminal
TEL-003181,telemetry,dirty_label:site,SITE-002 -> Kipevu terminal
TEL-003183,telemetry,dirty_label:site,SITE-003 -> Kibwezi
TEL-003184,telemetry,sensor_dropout,pressure_psi set to null
TEL-003185,telemetry,dirty_label:site,SITE-002 -> MSA Terminal
TEL-003186,telemetry,dirty_label:site,SITE-001 -> Nairobi term
TEL-003194,telemetry,dirty_label:site,SITE-003 -> makueni pipeline
TEL-003196,telemetry,dirty_label:site,SITE-005 -> Eldoret  Terminal
TEL-003197,telemetry,sensor_dropout,flow_rate_bph set to null
TEL-003201,telemetry,sensor_dropout,flow_rate_bph set to null
TEL-003213,telemetry,dirty_label:site,SITE-004 -> NAKURU
TEL-003216,telemetry,dirty_label:site,SITE-005 -> eldoret terminal
TEL-003218,telemetry,sensor_dropout,flow_rate_bph set to null
TEL-003221,telemetry,sensor_dropout,flow_rate_bph set to null
TEL-003233,telemetry,dirty_label:site,SITE-006 -> Sinendet PS
TEL-003254,telemetry,dirty_label:site,SITE-003 -> makueni pipeline
TEL-003264,telemetry,sensor_dropout,flow_rate_bph set to null
TEL-003273,telemetry,dirty_label:site,SITE-006 -> sinendet pump station
TEL-003277,telemetry,sensor_dropout,pressure_psi set to null
TEL-003278,telemetry,dirty_label:site,SITE-004 -> NKR Depot
TEL-003288,telemetry,dirty_label:site,SITE-002 -> MOMBASA
TEL-003290,telemetry,dirty_label:site,SITE-003 -> makueni pipeline
TEL-003293,telemetry,dirty_label:site,SITE-002 -> Mombasa  Terminal
TEL-003294,telemetry,dirty_label:site,SITE-003 -> Makueni PS
TEL-003298,telemetry,dirty_label:site,SITE-005 -> ELD Terminal
TEL-003300,telemetry,dirty_label:site,SITE-001 -> Nairobi  Terminal
TEL-003301,telemetry,sensor_dropout,flow_rate_bph set to null
TEL-003305,telemetry,dirty_label:site,SITE-004 -> Nakuru dep
TEL-003312,telemetry,dirty_label:site,SITE-007 -> Kisumu term
TEL-003315,telemetry,sensor_dropout,flow_rate_bph set to null
TEL-003320,telemetry,dirty_label:site,SITE-006 -> Sinendet  Pump Station
TEL-003325,telemetry,sensor_dropout,flow_rate_bph set to null
TEL-003326,telemetry,dirty_label:site,SITE-002 -> MOMBASA
TEL-003338,telemetry,dirty_label:site,SITE-003 -> makueni pipeline
TEL-003339,telemetry,dirty_label:site,SITE-001 -> NAIROBI
TEL-003346,telemetry,dirty_label:site,SITE-005 -> Eldoret term
TEL-003362,telemetry,dirty_label:site,SITE-005 -> ELD Terminal
TEL-003364,telemetry,dirty_label:site,SITE-003 -> Makueni PS
TEL-003371,telemetry,dirty_label:site,SITE-001 -> nairobi terminal
TEL-003377,telemetry,dirty_label:site,SITE-001 -> nairobi terminal
TEL-003385,telemetry,dirty_label:site,SITE-004 -> nakuru depot
TEL-003397,telemetry,dirty_label:site,SITE-005 -> ELDORET
TEL-003398,telemetry,dirty_label:site,SITE-005 -> Eldoret  Terminal
TEL-003404,telemetry,dirty_label:site,SITE-005 -> ELD Terminal
TEL-003407,telemetry,dirty_label:site,SITE-002 -> Mombasa term
TEL-003414,telemetry,dirty_label:site,SITE-006 -> SINENDET
TEL-003417,telemetry,dirty_label:site,SITE-007 -> KISUMU
TEL-003420,telemetry,dirty_label:site,SITE-005 -> eldoret terminal
TEL-003427,telemetry,dirty_label:site,SITE-004 -> nakuru depot
TEL-003431,telemetry,dirty_label:site,SITE-007 -> Kisumu term
TEL-003433,telemetry,dirty_label:site,SITE-006 -> sinendet pump
TEL-003444,telemetry,dirty_label:site,SITE-005 -> Eldoret term
TEL-003447,telemetry,dirty_label:site,SITE-002 -> MOMBASA
TEL-003456,telemetry,dirty_label:site,SITE-001 -> nairobi terminal
TEL-003459,telemetry,sensor_dropout,flow_rate_bph set to null
TEL-003464,telemetry,dirty_label:site,SITE-003 -> Makueni PS
TEL-003468,telemetry,dirty_label:site,SITE-007 -> KISUMU
TEL-003470,telemetry,dirty_label:site,SITE-005 -> Eldoret  Terminal
TEL-003475,telemetry,dirty_label:site,SITE-001 -> NAIROBI
TEL-003476,telemetry,dirty_label:site,SITE-001 -> Nairobi term
TEL-003478,telemetry,dirty_label:site,SITE-004 -> nakuru depot
TEL-003483,telemetry,dirty_label:site,SITE-007 -> Kisumu term
TEL-003488,telemetry,dirty_label:site,SITE-001 -> NRB Terminal
TEL-003497,telemetry,dirty_label:site,SITE-003 -> MAKUENI
TEL-003499,telemetry,sensor_dropout,pressure_psi set to null
TEL-003500,telemetry,sensor_dropout,temperature_celsius set to null
