session_id,beneficiary_id,cohort_id,session_date,attendance_status,session_type,facilitator
SES-0050081,BEN-02126,COHORT-TC-026,2026-05-18,Present,Group Discussion,Brian Musyoka
SES-0050082,BEN-02126,COHORT-TC-026,2026-05-25,Present,Workshop,Stephen Onyango
SES-0050083,BEN-02126,COHORT-TC-026,01/06/2026,NO,Workshop,Quinton Chebet
SES-0050084,BEN-02126,COHORT-TC-026,2026-06-08,Present,Skills Lab,Patrick Wanjiku
SES-0050085,BEN-02126,COHORT-TC-026,2026-06-15,Present,Workshop,Xavier Nyambura
SES-0050086,BEN-02126,COHORT-TC-026,2026-06-22,Present,Workshop,Cynthia Mwangi
SES-0050087,BEN-02126,COHORT-TC-026,2026-06-29,Present,Skills Lab,Yvonne Owino
SES-0050088,BEN-02126,COHORT-TC-026,2026-07-06,Present,Workshop,Kendi Kariuki
SES-0050089,BEN-02126,COHORT-TC-026,2026-07-13,Absent,Mentorship,Irene Simiyu
SES-0050090,BEN-02126,COHORT-TC-026,2026-07-20,Absent,Skills Lab,Brian Auma
SES-0050091,BEN-02126,COHORT-TC-026,2026-07-27,Present,Skills Lab,Xavier Rotich
SES-0050092,BEN-02126,COHORT-TC-026,2026-08-03,Present,Skills Lab,David Simiyu
SES-0050093,BEN-02126,COHORT-TC-026,2026-08-10,YES,Mentorship,Grace Wangari
SES-0050094,BEN-02126,COHORT-TC-026,2026-08-17,Absent,Skills Lab,Yvonne Ochieng
SES-0050095,BEN-02127,COHORT-TC-026,2026-03-22,Present,Workshop,Yvonne Simiyu
SES-0050096,BEN-02127,COHORT-TC-026,2026-03-29,0,Mentorship,Brian Kiprotich
SES-0050097,BEN-02127,COHORT-TC-026,2026-04-05,Present,Group Discussion,Patrick Simiyu
SES-0050098,BEN-02127,COHORT-TC-026,2026-04-12,Present,Group Discussion,Xavier Rotich
SES-0050099,BEN-02127,COHORT-TC-026,2026-04-19,Present,Workshop,Grace Odongo
SES-0050100,BEN-02127,COHORT-TC-026,2026-04-26,Present,Workshop,Stephen Njoroge
SES-0050101,BEN-02127,COHORT-TC-026,2026-05-03,Present,Group Discussion,Maurice Were
SES-0050102,BEN-02127,COHORT-TC-026,2026-05-10,Present,Group Discussion,Violet Wanjiku
SES-0050103,BEN-02127,COHORT-TC-026,2026-05-17,Absent,Workshop,Felix Otieno
SES-0050104,BEN-02127,COHORT-TC-026,24/05/2026,0,Mentorship,Owen Mutua
SES-0050105,BEN-02127,COHORT-TC-026,2026-05-31,Present,Workshop,Violet Rotich
SES-0050106,BEN-02127,COHORT-TC-026,2026-06-07,Present,Mentorship,Priscilla Simiyu
SES-0050107,BEN-02127,COHORT-TC-026,2026-06-14,Present,Workshop,Yvonne Mwangi
SES-0050108,BEN-02127,COHORT-TC-026,2026-06-21,Present,Workshop,Francis Simiyu
SES-0050109,BEN-02127,COHORT-TC-026,2026-06-28,Present,Workshop,Amina Were
SES-0050110,BEN-02127,COHORT-TC-026,2026-07-05,Present,Workshop,Mary Waweru
SES-0050111,BEN-02127,COHORT-TC-026,2026-07-12,0,Workshop,Priscilla Mutinda
SES-0050112,BEN-02127,COHORT-TC-026,2026-07-19,Present,Workshop,Boniface Githinji
SES-0050113,BEN-02127,COHORT-TC-026,26/07/2026,Present,Skills Lab,Nancy Njenga
SES-0050114,BEN-02127,COHORT-TC-026,2026-08-06,Present,Workshop,Kezia Auma
SES-0050115,BEN-02127,COHORT-TC-026,2026-08-09,Present,Skills Lab,Tabitha Maina
SES-0050116,BEN-02127,COHORT-TC-026,2026-08-16,Present,Workshop,Caroline Omondi
SES-0050117,BEN-02128,COHORT-TC-026,2026-03-14,Present,Mentorship,Boniface Gichuki
SES-0050118,BEN-02128,COHORT-TC-026,2026-03-21,Present,Mentorship,Aisha Omondi
SES-0050119,BEN-02128,COHORT-TC-026,2026-03-28,Present,Workshop,Olive Omondi
SES-0050120,BEN-02128,COHORT-TC-026,2026-04-04,Present,Workshop,Joseph Wangari
SES-0050121,BEN-02128,COHORT-TC-026,2026-04-30,Present,Workshop,Irene Maina
SES-0050122,BEN-02128,COHORT-TC-026,2026-04-18,Present,Mentorship,Quinton Otieno
SES-0050123,BEN-02128,COHORT-TC-026,2026-04-25,Present,Workshop,Esther Kiplagat
SES-0050124,BEN-02128,COHORT-TC-026,2026-05-02,Present,Skills Lab,Stephen Githinji
SES-0050125,BEN-02128,COHORT-TC-026,2026-05-09,Present,Group Discussion,Irene Mugo
SES-0050126,BEN-02128,COHORT-TC-026,16-May-2026,Absent,Group Discussion,Joseph Njoroge
SES-0050127,BEN-02128,COHORT-TC-026,2026-05-23,Present,Mentorship,Violet Kimani
SES-0050128,BEN-02128,COHORT-TC-026,2026-05-30,Present,Skills Lab,Owen Gichuki
SES-0050129,BEN-02128,COHORT-TC-026,06/06/2026,Absent,Skills Lab,Zipporah Mwangi
SES-0050130,BEN-02128,COHORT-TC-026,2026-06-13,Present,Skills Lab,Amina Were
SES-0050131,BEN-02128,COHORT-TC-026,2026-07-11,Present,Group Discussion,Kendi Owino
SES-0050132,BEN-02128,COHORT-TC-026,27/06/2026,Absent,Mentorship,Boniface Auma
SES-0050133,BEN-02128,COHORT-TC-026,2026-07-04,Present,Group Discussion,Owen Njoroge
SES-0050134,BEN-02128,COHORT-TC-026,2026-07-11,Present,Mentorship,Dennis Chebet
SES-0050135,BEN-02128,COHORT-TC-026,2026-07-18,Present,Group Discussion,
SES-0050136,BEN-02128,COHORT-TC-026,2026-07-25,Absent,Group Discussion,Harrison Mutua
SES-0050137,BEN-02128,COHORT-TC-026,2026-08-01,Present,Skills Lab,
SES-0050138,BEN-02128,COHORT-TC-026,2026-08-08,Present,Mentorship,Joseph Mutua
SES-0050139,BEN-02128,COHORT-TC-026,15/08/2026,Present,Mentorship,Joseph Awino
SES-0050140,BEN-02129,COHORT-TC-026,2026-03-24,present,Workshop,Xavier Odongo
SES-0050141,BEN-02129,COHORT-TC-026,2026-03-31,Present,Mentorship,Olive Kiprotich
SES-0050142,BEN-02129,COHORT-TC-026,2026-04-07,present,Workshop,Priscilla Wangari
SES-0050143,BEN-02129,COHORT-TC-026,2026-04-14,Present,Mentorship,Irene Kiplagat
SES-0050144,BEN-02129,COHORT-TC-026,2026-04-21,Present,Workshop,Lilian Owino
SES-0050145,BEN-02129,COHORT-TC-026,2026-04-28,Present,Skills Lab,Violet Onyango
SES-0050146,BEN-02129,COHORT-TC-026,2026-05-05,Present,Workshop,Irene Wangari
SES-0050147,BEN-02129,COHORT-TC-026,12/05/2026,Present,Mentorship,Owen Odongo
SES-0050148,BEN-02129,COHORT-TC-026,2026-05-19,Present,Mentorship,Joseph Githinji
SES-0050149,BEN-02129,COHORT-TC-026,2026-06-18,Present,Mentorship,Wanjiku Simiyu
SES-0050150,BEN-02129,COHORT-TC-026,2026-06-02,Present,Group Discussion,Tabitha Wangari
SES-0050151,BEN-02129,COHORT-TC-026,2026-06-09,Present,Mentorship,Zipporah Simiyu
SES-0050152,BEN-02129,COHORT-TC-026,2026-06-16,Present,Group Discussion,Irene Kamau
SES-0050153,BEN-02129,COHORT-TC-026,2026-06-23,Present,Workshop,Violet Owino
SES-0050154,BEN-02129,COHORT-TC-026,2026-06-30,Present,Workshop,Grace Wanjiku
SES-0050155,BEN-02129,COHORT-TC-026,2026-07-09,Present,Skills Lab,Owen Kimani
SES-0050156,BEN-02129,COHORT-TC-026,2026-07-14,Present,Workshop,Kezia Njenga
SES-0050157,BEN-02129,COHORT-TC-026,2026-07-21,Present,Workshop,Wanjiku Auma
SES-0050158,BEN-02129,COHORT-TC-026,2026-07-28,Present,Skills Lab,
SES-0050159,BEN-02129,COHORT-TC-026,2026-08-04,Present,Mentorship,Raphael Achieng
SES-0050160,BEN-02129,COHORT-TC-026,2026-08-11,Present,Skills Lab,Maurice Njoroge
SES-0050161,BEN-02129,COHORT-TC-026,2026-08-18,Present,Workshop,Irene Kiplagat
SES-0050162,BEN-02130,COHORT-TC-026,2026-03-10,Present,Skills Lab,Irene Githinji
SES-0050163,BEN-02130,COHORT-TC-026,2026-03-17,Present,Skills Lab,Irene Rotich
SES-0050164,BEN-02130,COHORT-TC-026,2026-03-24,NO,Mentorship,Joseph Kiplagat
SES-0050165,BEN-02130,COHORT-TC-026,2026-03-31,Present,Workshop,Patrick Chebet
SES-0050166,BEN-02130,COHORT-TC-026,2026-04-07,Present,Mentorship,Cynthia Rotich
SES-0050167,BEN-02130,COHORT-TC-026,2026-04-14,Present,Group Discussion,Owen Odongo
SES-0050168,BEN-02130,COHORT-TC-026,2026-04-21,Present,Skills Lab,Xavier Maina
SES-0050169,BEN-02130,COHORT-TC-026,2026-04-28,Present,Workshop,Mary Kiplagat
SES-0050170,BEN-02130,COHORT-TC-026,2026-05-05,Present,Group Discussion,Francis Kiplagat
SES-0050171,BEN-02130,COHORT-TC-026,2026-05-12,Present,Mentorship,Lilian Wangari
SES-0050172,BEN-02130,COHORT-TC-026,2026-05-19,Present,Mentorship,Nicholas Waweru
SES-0050173,BEN-02130,COHORT-TC-026,2026-06-07,Present,Group Discussion,Patrick Adhiambo
SES-0050174,BEN-02130,COHORT-TC-026,2026-06-02,Present,Skills Lab,Owen Achieng
SES-0050175,BEN-02130,COHORT-TC-026,2026-06-09,Present,Skills Lab,Eunice Ndung'u
SES-0050176,BEN-02130,COHORT-TC-026,2026-06-16,Present,Group Discussion,Dennis Achieng
SES-0050177,BEN-02130,COHORT-TC-026,2026-07-12,Absent,Workshop,Seun Mwangi
SES-0050178,BEN-02130,COHORT-TC-026,2026-06-30,Absent,Group Discussion,Patrick Ndung'u
SES-0050179,BEN-02130,COHORT-TC-026,07-Jul-2026,Present,Mentorship,Irene Kamau
SES-0050180,BEN-02130,COHORT-TC-026,2026-07-14,Present,Workshop,Patrick Awino
SES-0050181,BEN-02130,COHORT-TC-026,2026-07-21,Present,Group Discussion,Quinton Kiplagat
SES-0050182,BEN-02130,COHORT-TC-026,28/07/2026,Absent,Workshop,Kendi Ndung'u
SES-0050183,BEN-02130,COHORT-TC-026,2026-08-04,Present,Mentorship,Olive Ndung'u
SES-0050184,BEN-02130,COHORT-TC-026,2026-08-11,Present,Group Discussion,Kendi Mugo
SES-0050185,BEN-02130,COHORT-TC-026,2026-08-18,Present,Workshop,Grace Ochieng
SES-0050186,BEN-02131,COHORT-TC-026,2026-03-01,Present,Workshop,James Gichuki
SES-0050187,BEN-02131,COHORT-TC-026,2026-03-08,Present,Workshop,Patrick Nyambura
SES-0050188,BEN-02131,COHORT-TC-026,15/03/2026,Present,Workshop,Francis Kiprotich
SES-0050189,BEN-02131,COHORT-TC-026,2026-03-22,Present,Group Discussion,Irene Odongo
SES-0050190,BEN-02131,COHORT-TC-026,2026-03-29,NO,Workshop,Harrison Mutinda
SES-0050191,BEN-02131,COHORT-TC-026,2026-04-05,Present,Skills Lab,Uchenna Ndung'u
SES-0050192,BEN-02131,COHORT-TC-026,2026-04-12,Absent,Group Discussion,Leonard Mwangi
SES-0050193,BEN-02131,COHORT-TC-026,2026-04-28,Present,Skills Lab,Patrick Kiplagat
SES-0050194,BEN-02131,COHORT-TC-026,2026-04-26,present,Workshop,Nancy Achieng
SES-0050195,BEN-02131,COHORT-TC-026,2026-05-03,Absent,Mentorship,Raphael Chebet
SES-0050196,BEN-02131,COHORT-TC-026,2026-05-10,Present,Workshop,Kezia Owino
SES-0050197,BEN-02131,COHORT-TC-026,2026-05-17,Present,Mentorship,Caroline Kamau
SES-0050198,BEN-02131,COHORT-TC-026,2026-05-24,Present,Group Discussion,Kezia Kamau
SES-0050199,BEN-02131,COHORT-TC-026,2026-05-31,Absent,Group Discussion,Joseph Maina
SES-0050200,BEN-02131,COHORT-TC-026,2026-06-07,Absent,Mentorship,Grace Mugo
SES-0050201,BEN-02131,COHORT-TC-026,2026-06-14,Present,Mentorship,Esther Rotich
SES-0050202,BEN-02131,COHORT-TC-026,2026-06-21,Absent,Group Discussion,Amina Musyoka
SES-0050203,BEN-02131,COHORT-TC-026,2026-06-28,Present,Group Discussion,Violet Awino
SES-0050204,BEN-02131,COHORT-TC-026,05-Jul-2026,Present,Workshop,Dennis Kariuki
SES-0050205,BEN-02131,COHORT-TC-026,2026-07-12,Absent,Workshop,Priscilla Wanjiku
SES-0050206,BEN-02131,COHORT-TC-026,2026-07-19,Present,Group Discussion,Esther Wangari
SES-0050207,BEN-02131,COHORT-TC-026,2026-07-26,Present,Workshop,Caroline Githinji
SES-0050208,BEN-02131,COHORT-TC-026,2026-08-02,Present,Workshop,Queen Onyango
SES-0050209,BEN-02131,COHORT-TC-026,2026-08-09,Present,Workshop,Caroline Musyoka
SES-0050210,BEN-02131,COHORT-TC-026,2026-08-16,Present,Workshop,Seun Mwangi
SES-0050211,BEN-02132,COHORT-TC-026,2026-03-11,Absent,Skills Lab,Eunice Wangari
SES-0050212,BEN-02132,COHORT-TC-026,2026-03-18,Present,Workshop,Kezia Njoroge
SES-0050213,BEN-02132,COHORT-TC-026,2026-03-25,Present,Workshop,Olive Mutua
SES-0050214,BEN-02132,COHORT-TC-026,2026-04-01,Present,Group Discussion,Esther Omondi
SES-0050215,BEN-02132,COHORT-TC-026,2026-04-08,Present,Skills Lab,Yvonne Auma
SES-0050216,BEN-02132,COHORT-TC-026,2026-04-15,Present,Skills Lab,Zipporah Were
SES-0050217,BEN-02132,COHORT-TC-026,2026-04-22,Absent,Group Discussion,Olive Ochieng
SES-0050218,BEN-02132,COHORT-TC-026,2026-04-29,Present,Skills Lab,Tabitha Musyoka
SES-0050219,BEN-02132,COHORT-TC-026,2026-05-06,Present,Skills Lab,Patrick Mutua
SES-0050220,BEN-02132,COHORT-TC-026,2026-05-13,NO,Group Discussion,James Ndung'u
SES-0050221,BEN-02132,COHORT-TC-026,20-May-2026,NO,Workshop,Dennis Kiplagat
SES-0050222,BEN-02132,COHORT-TC-026,2026-05-27,Present,Group Discussion,Patrick Mugo
SES-0050223,BEN-02132,COHORT-TC-026,2026-06-03,1,Mentorship,Nicholas Simiyu
SES-0050224,BEN-02132,COHORT-TC-026,2026-06-10,Present,Skills Lab,Leonard Kimani
SES-0050225,BEN-02132,COHORT-TC-026,2026-06-17,Present,Mentorship,Zipporah Simiyu
SES-0050226,BEN-02132,COHORT-TC-026,2026-06-24,NO,Skills Lab,Harrison Omondi
SES-0050227,BEN-02132,COHORT-TC-026,2026-07-01,Present,Mentorship,Mary Njenga
SES-0050228,BEN-02132,COHORT-TC-026,2026-07-08,Present,Mentorship,
SES-0050229,BEN-02132,COHORT-TC-026,2026-07-15,Present,Group Discussion,Nicholas Omondi
SES-0050230,BEN-02132,COHORT-TC-026,2026-07-22,Present,Mentorship,Seun Achieng
SES-0050231,BEN-02132,COHORT-TC-026,2026-07-29,Present,Mentorship,Stephen Otieno
SES-0050232,BEN-02132,COHORT-TC-026,2026-08-05,Absent,Workshop,Grace Were
SES-0050233,BEN-02132,COHORT-TC-026,2026-08-12,Present,Skills Lab,Eunice Njoroge
SES-0050234,BEN-02132,COHORT-TC-026,2026-08-19,Absent,Group Discussion,Harrison Njenga
SES-0050235,BEN-02133,COHORT-TC-026,2026-02-23,Present,Group Discussion,James Mutua
SES-0050236,BEN-02133,COHORT-TC-026,02/03/2026,Absent,Mentorship,Gladys Kimani
SES-0050237,BEN-02133,COHORT-TC-026,2026-03-09,Present,Skills Lab,Rose Kamau
SES-0050238,BEN-02133,COHORT-TC-026,2026-03-16,Present,Group Discussion,Quinton Wanjiku
SES-0050239,BEN-02133,COHORT-TC-026,2026-03-23,Present,Group Discussion,Irene Kimani
SES-0050240,BEN-02133,COHORT-TC-026,2026-03-30,Present,Workshop,Felix Ochieng
SES-0050241,BEN-02133,COHORT-TC-026,2026-04-06,Present,Skills Lab,Xavier Mutua
SES-0050242,BEN-02133,COHORT-TC-026,2026-04-29,Present,Group Discussion,Zipporah Onyango
SES-0050243,BEN-02133,COHORT-TC-026,2026-04-20,Present,Skills Lab,Felix Chebet
SES-0050244,BEN-02133,COHORT-TC-026,2026-04-27,Present,Workshop,Harrison Chebet
SES-0050245,BEN-02133,COHORT-TC-026,2026-05-17,Absent,Workshop,Wanjiku Chebet
SES-0050246,BEN-02133,COHORT-TC-026,2026-05-11,Present,Workshop,Rose Omondi
SES-0050247,BEN-02133,COHORT-TC-026,2026-05-18,Present,Skills Lab,Dennis Kiprotich
SES-0050248,BEN-02133,COHORT-TC-026,2026-05-25,0,Group Discussion,Leonard Onyango
SES-0050249,BEN-02133,COHORT-TC-026,2026-06-01,Present,Mentorship,Gladys Githinji
SES-0050250,BEN-02133,COHORT-TC-026,2026-06-08,Present,Workshop,Patrick Njoroge
SES-0050251,BEN-02133,COHORT-TC-026,2026-06-15,Present,Group Discussion,Wanjiku Were
SES-0050252,BEN-02133,COHORT-TC-026,2026-06-22,Present,Skills Lab,Queen Nyambura
SES-0050253,BEN-02133,COHORT-TC-026,2026-06-29,Present,Skills Lab,Queen Njenga
SES-0050254,BEN-02133,COHORT-TC-026,2026-07-06,Present,Mentorship,Nicholas Gichuki
SES-0050255,BEN-02133,COHORT-TC-026,2026-07-13,Present,Workshop,Lilian Mwangi
SES-0050256,BEN-02133,COHORT-TC-026,2026-07-20,Present,Skills Lab,Hassan Kamau
SES-0050257,BEN-02133,COHORT-TC-026,27-Jul-2026,present,Workshop,
SES-0050258,BEN-02133,COHORT-TC-026,2026-08-03,Absent,Workshop,David Kiplagat
SES-0050259,BEN-02133,COHORT-TC-026,2026-08-10,Present,Skills Lab,Maurice Omondi
SES-0050260,BEN-02133,COHORT-TC-026,2026-08-17,Absent,Mentorship,
SES-0050261,BEN-02134,COHORT-TC-026,2026-03-22,Present,Skills Lab,Esther Njoroge
SES-0050262,BEN-02134,COHORT-TC-026,2026-03-29,Absent,Workshop,Queen Waweru
SES-0050263,BEN-02134,COHORT-TC-026,2026-04-05,Absent,Group Discussion,Nicholas Mwangi
SES-0050264,BEN-02134,COHORT-TC-026,12/04/2026,Absent,Workshop,Quinton Ochieng
SES-0050265,BEN-02134,COHORT-TC-026,2026-04-19,Absent,Mentorship,Felix Waweru
SES-0050266,BEN-02134,COHORT-TC-026,2026-04-26,Present,Group Discussion,Owen Mutinda
SES-0050267,BEN-02134,COHORT-TC-026,2026-05-03,Present,Group Discussion,Boniface Mutua
SES-0050268,BEN-02134,COHORT-TC-026,10-May-2026,Absent,Workshop,Queen Owino
SES-0050269,BEN-02134,COHORT-TC-026,2026-05-17,Absent,Skills Lab,Dennis Auma
SES-0050270,BEN-02134,COHORT-TC-026,2026-05-24,Absent,Workshop,Xavier Waweru
SES-0050271,BEN-02134,COHORT-TC-026,2026-05-31,Present,Group Discussion,Joseph Achieng
SES-0050272,BEN-02134,COHORT-TC-026,2026-06-07,Present,Mentorship,Violet Kariuki
SES-0050273,BEN-02134,COHORT-TC-026,2026-06-14,Absent,Mentorship,Caroline Otieno
SES-0050274,BEN-02134,COHORT-TC-026,2026-06-21,Absent,Group Discussion,Boniface Kamau
SES-0050275,BEN-02134,COHORT-TC-026,2026-06-28,Present,Mentorship,Harrison Awino
SES-0050276,BEN-02134,COHORT-TC-026,2026-07-05,Absent,Skills Lab,Grace Musyoka
SES-0050277,BEN-02134,COHORT-TC-026,2026-07-14,Present,Workshop,Yvonne Waweru
SES-0050278,BEN-02134,COHORT-TC-026,2026-07-31,Present,Group Discussion,James Mwangi
SES-0050279,BEN-02134,COHORT-TC-026,26/07/2026,Present,Group Discussion,Joseph Auma
SES-0050280,BEN-02134,COHORT-TC-026,2026-08-02,Absent,Skills Lab,Amina Gichuki
SES-0050281,BEN-02134,COHORT-TC-026,2026-08-09,Present,Group Discussion,Violet Ochieng
SES-0050282,BEN-02134,COHORT-TC-026,2026-08-16,Absent,Workshop,Xavier Odongo
SES-0050283,BEN-02135,COHORT-TC-026,2026-03-08,Present,Mentorship,Nicholas Githinji
SES-0050284,BEN-02135,COHORT-TC-026,2026-03-15,Present,Group Discussion,Irene Maina
SES-0050285,BEN-02135,COHORT-TC-026,2026-03-22,Present,Group Discussion,Wanjiku Kiplagat
SES-0050286,BEN-02135,COHORT-TC-026,2026-03-29,Present,Group Discussion,Priscilla Ndung'u
SES-0050287,BEN-02135,COHORT-TC-026,2026-04-05,Absent,Skills Lab,Uchenna Achieng
SES-0050288,BEN-02135,COHORT-TC-026,2026-04-12,Present,Workshop,Eunice Adhiambo
SES-0050289,BEN-02135,COHORT-TC-026,2026-04-19,Present,Skills Lab,Amina Njoroge
SES-0050290,BEN-02135,COHORT-TC-026,2026-04-26,Present,Skills Lab,Caroline Achieng
SES-0050291,BEN-02135,COHORT-TC-026,2026-05-03,Absent,Workshop,Joseph Njoroge
SES-0050292,BEN-02135,COHORT-TC-026,2026-05-10,Present,Mentorship,Patrick Were
SES-0050293,BEN-02135,COHORT-TC-026,17/05/2026,0,Group Discussion,Nicholas Simiyu
SES-0050294,BEN-02135,COHORT-TC-026,24/05/2026,Present,Workshop,Xavier Kiprotich
SES-0050295,BEN-02135,COHORT-TC-026,2026-05-31,Present,Workshop,Dennis Njenga
SES-0050296,BEN-02135,COHORT-TC-026,2026-06-07,Present,Mentorship,Olive Mutinda
SES-0050297,BEN-02135,COHORT-TC-026,2026-06-14,Present,Workshop,Esther Rotich
SES-0050298,BEN-02135,COHORT-TC-026,2026-06-21,Present,Workshop,Tabitha Auma
SES-0050299,BEN-02135,COHORT-TC-026,2026-06-28,Present,Skills Lab,Felix Mwangi
SES-0050300,BEN-02135,COHORT-TC-026,2026-07-05,Present,Skills Lab,Mary Odongo
SES-0050301,BEN-02135,COHORT-TC-026,2026-07-12,Present,Skills Lab,Irene Otieno
SES-0050302,BEN-02135,COHORT-TC-026,2026-07-19,Absent,Mentorship,Irene Gichuki
SES-0050303,BEN-02135,COHORT-TC-026,2026-07-26,present,Mentorship,Aisha Wanjiku
SES-0050304,BEN-02135,COHORT-TC-026,2026-08-02,Present,Workshop,Olive Githinji
SES-0050305,BEN-02135,COHORT-TC-026,2026-08-09,Present,Mentorship,Xavier Kimani
SES-0050306,BEN-02135,COHORT-TC-026,2026-08-16,Present,Workshop,Lilian Rotich
SES-0050307,BEN-02136,COHORT-TC-026,2026-03-13,Present,Group Discussion,Violet Maina
SES-0050308,BEN-02136,COHORT-TC-026,2026-03-20,Absent,Mentorship,Boniface Kimani
SES-0050309,BEN-02136,COHORT-TC-026,2026-03-27,Absent,Skills Lab,Maurice Maina
SES-0050310,BEN-02136,COHORT-TC-026,2026-04-03,NO,Workshop,
SES-0050311,BEN-02136,COHORT-TC-026,2026-04-10,Present,Group Discussion,Xavier Omondi
SES-0050312,BEN-02136,COHORT-TC-026,2026-04-17,Present,Skills Lab,Quinton Mwangi
SES-0050313,BEN-02136,COHORT-TC-026,2026-04-24,Absent,Group Discussion,Irene Owino
SES-0050314,BEN-02136,COHORT-TC-026,2026-05-01,Present,Skills Lab,Patrick Owino
SES-0050315,BEN-02136,COHORT-TC-026,2026-05-08,Present,Workshop,Joseph Maina
SES-0050316,BEN-02136,COHORT-TC-026,2026-05-15,Present,Workshop,Grace Nyambura
SES-0050317,BEN-02136,COHORT-TC-026,2026-05-22,Absent,Workshop,Dennis Ochieng
SES-0050318,BEN-02136,COHORT-TC-026,29-May-2026,Present,Mentorship,Kendi Adhiambo
SES-0050319,BEN-02136,COHORT-TC-026,2026-06-05,Present,Group Discussion,Owen Mugo
SES-0050320,BEN-02136,COHORT-TC-026,12/06/2026,Absent,Mentorship,Eunice Rotich
SES-0050321,BEN-02136,COHORT-TC-026,2026-06-19,Present,Skills Lab,Aisha Kimani
SES-0050322,BEN-02136,COHORT-TC-026,2026-06-26,NO,Workshop,Olive Mwangi
SES-0050323,BEN-02136,COHORT-TC-026,2026-07-03,Absent,Group Discussion,Brian Mugo
SES-0050324,BEN-02136,COHORT-TC-026,2026-07-10,Present,Workshop,Hassan Kiplagat
SES-0050325,BEN-02136,COHORT-TC-026,2026-07-17,Present,Skills Lab,Aisha Awino
SES-0050326,BEN-02136,COHORT-TC-026,2026-07-24,Absent,Group Discussion,James Mutinda
SES-0050327,BEN-02136,COHORT-TC-026,2026-07-31,Present,Mentorship,Priscilla Onyango
SES-0050328,BEN-02136,COHORT-TC-026,2026-08-07,Present,Mentorship,Harrison Musyoka
SES-0050329,BEN-02136,COHORT-TC-026,2026-08-14,Present,Workshop,Owen Kiplagat
SES-0050330,BEN-02136,COHORT-TC-026,2026-08-21,Present,Workshop,Kezia Kimani
SES-0050331,BEN-02137,COHORT-TC-026,2026-03-17,Present,Workshop,Felix Mutinda
SES-0050332,BEN-02137,COHORT-TC-026,2026-04-18,Present,Skills Lab,Joseph Kariuki
SES-0050333,BEN-02137,COHORT-TC-026,2026-03-31,Present,Workshop,Mary Mugo
SES-0050334,BEN-02137,COHORT-TC-026,07/04/2026,Absent,Workshop,Rose Rotich
SES-0050335,BEN-02137,COHORT-TC-026,2026-04-14,Present,Group Discussion,Leonard Rotich
SES-0050336,BEN-02137,COHORT-TC-026,2026-04-21,Present,Skills Lab,Quinton Wanjiku
SES-0050337,BEN-02137,COHORT-TC-026,2026-04-28,Present,Workshop,Queen Auma
SES-0050338,BEN-02137,COHORT-TC-026,2026-05-05,Present,Mentorship,Gladys Maina
SES-0050339,BEN-02137,COHORT-TC-026,2026-05-12,Absent,Group Discussion,Boniface Githinji
SES-0050340,BEN-02137,COHORT-TC-026,2026-05-19,Present,Skills Lab,Owen Auma
SES-0050341,BEN-02137,COHORT-TC-026,2026-05-26,Present,Group Discussion,Eunice Kimani
SES-0050342,BEN-02137,COHORT-TC-026,02-Jun-2026,Present,Workshop,Harrison Owino
SES-0050343,BEN-02137,COHORT-TC-026,2026-06-09,Present,Workshop,Queen Mugo
SES-0050344,BEN-02137,COHORT-TC-026,2026-06-16,Present,Workshop,Kendi Adhiambo
SES-0050345,BEN-02137,COHORT-TC-026,2026-06-23,Absent,Group Discussion,Quinton Awino
SES-0050346,BEN-02137,COHORT-TC-026,2026-06-30,Present,Mentorship,Lilian Owino
SES-0050347,BEN-02137,COHORT-TC-026,2026-07-29,Present,Mentorship,Leonard Njoroge
SES-0050348,BEN-02137,COHORT-TC-026,2026-07-14,present,Mentorship,Irene Waweru
SES-0050349,BEN-02137,COHORT-TC-026,2026-07-21,Absent,Mentorship,Mary Mutinda
SES-0050350,BEN-02137,COHORT-TC-026,2026-07-28,Absent,Workshop,Lilian Auma
SES-0050351,BEN-02137,COHORT-TC-026,2026-08-04,Absent,Workshop,Olive Mutinda
SES-0050352,BEN-02137,COHORT-TC-026,2026-08-11,Absent,Mentorship,Irene Auma
SES-0050353,BEN-02137,COHORT-TC-026,2026-08-18,YES,Mentorship,Gladys Otieno
SES-0050354,BEN-02138,COHORT-TC-026,2026-03-13,Absent,Workshop,Xavier Mugo
SES-0050355,BEN-02138,COHORT-TC-026,2026-03-20,YES,Skills Lab,Amina Njoroge
SES-0050356,BEN-02138,COHORT-TC-026,2026-03-27,Absent,Skills Lab,Brian Mugo
SES-0050357,BEN-02138,COHORT-TC-026,03/04/2026,Present,Group Discussion,Boniface Achieng
SES-0050358,BEN-02138,COHORT-TC-026,2026-04-10,Present,Workshop,Nancy Kiplagat
SES-0050359,BEN-02138,COHORT-TC-026,2026-04-17,Absent,Workshop,James Gichuki
