id,program_id,region,resource_type,allocated_amount,unit,period_start,period_end,source,status,priority_score,rationale
ALLOC-44154c51,PROG-055f2cd4,Machakos,training_capacity,75,seats,2026-05-07,2026-08-10,manual,approved,,
ALLOC-4910c3d5,PROG-055f2cd4,Machakos,field_officer,5,officers,2026-02-08,2026-04-10,ml_recommended,pending,46.77,Autem eius possimus libero soluta.
ALLOC-b77471cf,PROG-055f2cd4,Machakos,budget,1051490,KES,2026-02-08,2026-04-10,manual,approved,,
ALLOC-9673bbae,PROG-055f2cd4,Machakos,field_officer,2,officers,2026-04-29,2026-07-20,manual,approved,,
ALLOC-f79e2bc9,PROG-055f2cd4,Machakos,training_capacity,51,seats,2026-04-29,2026-07-20,manual,approved,,
ALLOC-15e38468,PROG-055f2cd4,Machakos,field_officer,1,officers,2026-03-09,2026-06-26,manual,approved,,
ALLOC-11f051f1,PROG-055f2cd4,Machakos,budget,1438793,KES,2026-03-09,2026-06-26,ml_recommended,rejected,27.77,Veritatis ad impedit placeat ut labore in qui accusantium deleniti.
ALLOC-24997781,PROG-3c01c9e2,Machakos,field_officer,2,officers,2024-09-06,2024-11-14,manual,approved,,
ALLOC-7d5cd8cf,PROG-3c01c9e2,Machakos,training_capacity,66,seats,2024-09-06,2024-11-14,ml_recommended,pending,27.05,Sit doloremque veniam officia.
ALLOC-8813e9a3,PROG-3c01c9e2,Machakos,field_officer,1,officers,2025-07-17,2025-09-19,manual,approved,,
ALLOC-2c45a1ef,PROG-3c01c9e2,Machakos,training_capacity,60,seats,2025-07-17,2025-09-19,manual,approved,,
ALLOC-1a26f114,PROG-3c01c9e2,Machakos,budget,437858,KES,2025-07-17,2025-09-19,manual,approved,,
ALLOC-4de11c47,PROG-7509d57a,Machakos,field_officer,5,officers,2024-06-18,2024-09-28,ml_recommended,pending,44.0,Neque omnis ratione laborum pariatur minus molestias itaque.
ALLOC-a5eaa4aa,PROG-7509d57a,Machakos,training_capacity,98,seats,2024-06-18,2024-09-28,manual,approved,,
ALLOC-41be0658,PROG-7509d57a,Machakos,budget,1194186,KES,2024-06-18,2024-09-28,manual,approved,,
ALLOC-b11b758c,PROG-7509d57a,Machakos,field_officer,5,officers,2024-04-21,2024-07-02,manual,approved,,
ALLOC-7275e449,PROG-7509d57a,Machakos,training_capacity,39,seats,2024-04-21,2024-07-02,manual,approved,,
ALLOC-4a9fb8f1,PROG-7509d57a,Machakos,budget,1984442,KES,2024-04-21,2024-07-02,manual,approved,,
ALLOC-5ae8df5c,PROG-5b244900,Machakos,field_officer,2,officers,2024-10-10,2024-12-23,manual,approved,,
ALLOC-7f273531,PROG-5b244900,Machakos,training_capacity,31,seats,2024-10-10,2024-12-23,manual,approved,,
ALLOC-6ea7e554,PROG-5b244900,Machakos,budget,717235,KES,2024-10-10,2024-12-23,manual,approved,,
ALLOC-531bfbe8,PROG-5b244900,Machakos,field_officer,4,officers,2025-10-11,2026-01-06,ml_recommended,pending,33.85,Consequatur ratione cupiditate ea laborum voluptas quo aliquid explicabo iste.
ALLOC-d5ba1c78,PROG-5b244900,Machakos,field_officer,5,officers,2025-06-28,2025-09-02,manual,approved,,
ALLOC-82404bf2,PROG-5b244900,Machakos,training_capacity,54,seats,2025-10-03,2025-12-29,ml_recommended,approved,62.51,Nulla cum modi delectus cupiditate provident.
ALLOC-94259e4e,PROG-5b244900,Machakos,budget,1289383,KES,2025-10-03,2025-12-29,manual,approved,,
ALLOC-6b8a9f10,PROG-8e0a016e,Kajiado,budget,959430,KES,2025-12-10,2026-02-18,manual,approved,,
ALLOC-46fbc7b9,PROG-8e0a016e,Kajiado,training_capacity,23,seats,2026-03-20,2026-07-18,manual,approved,,
ALLOC-335afdc9,PROG-8c0627d6,Kajiado,field_officer,2,officers,2025-06-23,2025-09-13,manual,approved,,
ALLOC-42b8054e,PROG-8c0627d6,Kajiado,training_capacity,60,seats,2025-06-23,2025-09-13,manual,approved,,
ALLOC-17185b6f,PROG-8c0627d6,Kajiado,budget,122861,KES,2025-06-23,2025-09-13,manual,approved,,
ALLOC-5fe45a97,PROG-8c0627d6,Kajiado,field_officer,3,officers,2025-07-21,2025-10-18,ml_recommended,approved,46.99,Cum blanditiis voluptatibus nemo ipsam fuga.
ALLOC-0cbf9fde,PROG-8c0627d6,Kajiado,training_capacity,87,seats,2025-07-21,2025-10-18,manual,approved,,
ALLOC-c6cb9377,PROG-8c0627d6,Kajiado,budget,1602117,KES,2025-07-21,2025-10-18,manual,approved,,
ALLOC-529ba572,PROG-8c0627d6,Kajiado,training_capacity,75,seats,2025-03-01,2025-06-05,manual,approved,,
ALLOC-6b2eaa01,PROG-8c0627d6,Kajiado,budget,513397,KES,2025-03-01,2025-06-05,manual,approved,,
ALLOC-744ca6f7,PROG-8c0627d6,Kajiado,field_officer,3,officers,2026-05-04,2026-08-03,manual,approved,,
ALLOC-23b493c1,PROG-8c0627d6,Kajiado,training_capacity,41,seats,2026-05-04,2026-08-03,manual,approved,,
ALLOC-9943a981,PROG-8c0627d6,Kajiado,budget,595812,KES,2026-05-04,2026-08-03,manual,approved,,
ALLOC-1dbf64c3,PROG-8c0627d6,Kajiado,field_officer,5,officers,2025-10-02,2025-12-02,ml_recommended,rejected,39.91,Natus alias et exercitationem fuga molestiae.
ALLOC-7f51c860,PROG-8c0627d6,Kajiado,budget,1978690,KES,2025-10-02,2025-12-02,manual,approved,,
ALLOC-87cb9797,PROG-7470f836,Kajiado,field_officer,4,officers,2025-05-08,2025-08-17,manual,approved,,
ALLOC-df27dd2a,PROG-7470f836,Kajiado,training_capacity,91,seats,2025-03-05,2025-05-24,ml_recommended,approved,23.3,Modi commodi ad ut quisquam veniam.
ALLOC-0993162e,PROG-7470f836,Kajiado,budget,1053327,KES,2025-03-05,2025-05-24,manual,approved,,
ALLOC-fedcd68f,PROG-d34f4cec,Kajiado,training_capacity,48,seats,2026-03-26,2026-06-17,manual,approved,,
ALLOC-1e9d83d9,PROG-d34f4cec,Kajiado,budget,320485,KES,2026-03-26,2026-06-17,ml_recommended,rejected,70.7,Culpa voluptas molestias magni officia eos tempore voluptas.
ALLOC-8e480644,PROG-d34f4cec,Kajiado,field_officer,3,officers,2024-07-02,2024-09-10,ml_recommended,approved,20.35,Pariatur reiciendis quas ullam excepturi beatae laboriosam aliquam perspiciatis blanditiis.
ALLOC-87cfe819,PROG-d34f4cec,Kajiado,training_capacity,26,seats,2024-07-02,2024-09-10,manual,approved,,
ALLOC-d31bd333,PROG-520100dc,Kajiado,field_officer,3,officers,2024-09-06,2025-01-04,manual,approved,,
ALLOC-e0f37061,PROG-520100dc,Kajiado,training_capacity,68,seats,2024-09-06,2025-01-04,manual,approved,,
ALLOC-3f227263,PROG-520100dc,Kajiado,budget,388910,KES,2024-09-06,2025-01-04,manual,approved,,
ALLOC-7296f6ac,PROG-520100dc,Kajiado,field_officer,2,officers,2024-11-18,2025-01-25,ml_recommended,rejected,87.61,Illo sapiente ipsum at animi.
ALLOC-b258ca36,PROG-520100dc,Kajiado,training_capacity,77,seats,2024-11-18,2025-01-25,manual,approved,,
ALLOC-abaf7820,PROG-520100dc,Kajiado,budget,604414,KES,2024-11-18,2025-01-25,manual,approved,,
ALLOC-cc4330aa,PROG-dfe287ef,Meru,training_capacity,31,seats,2026-05-12,2026-07-31,manual,approved,,
ALLOC-26e9156f,PROG-dfe287ef,Meru,budget,273632,KES,2026-05-12,2026-07-31,manual,approved,,
ALLOC-8c9a0ce9,PROG-dfe287ef,Meru,field_officer,2,officers,2026-05-11,2026-08-21,manual,approved,,
ALLOC-b4d5fc84,PROG-dfe287ef,Meru,training_capacity,83,seats,2026-05-11,2026-08-21,manual,approved,,
ALLOC-7cd42ecc,PROG-dfe287ef,Meru,budget,553268,KES,2026-05-11,2026-08-21,manual,approved,,
ALLOC-35690f13,PROG-dfe287ef,Meru,field_officer,3,officers,2026-05-16,2026-07-27,manual,approved,,
ALLOC-27be662d,PROG-dfe287ef,Meru,training_capacity,87,seats,2026-05-16,2026-07-27,manual,approved,,
ALLOC-77dbb4c7,PROG-dfe287ef,Meru,budget,753945,KES,2026-05-16,2026-07-27,manual,approved,,
ALLOC-9b5003f7,PROG-dfe287ef,Meru,training_capacity,36,seats,2026-05-24,2026-08-01,manual,approved,,
ALLOC-cd04ec2b,PROG-dfe287ef,Meru,budget,1048818,KES,2026-05-24,2026-08-01,ml_recommended,approved,74.6,Nesciunt dolore vel eius ad modi.
ALLOC-dfd3eb87,PROG-dfe287ef,Meru,field_officer,2,officers,2026-05-10,2026-07-13,manual,approved,,
ALLOC-cbec7cf5,PROG-dfe287ef,Meru,budget,314044,KES,2026-05-10,2026-07-13,manual,approved,,
ALLOC-3f0ccb86,PROG-990634d9,Meru,field_officer,4,officers,2025-11-04,2026-01-10,manual,approved,,
ALLOC-cb380ff5,PROG-990634d9,Meru,training_capacity,87,seats,2025-11-04,2026-01-10,manual,approved,,
ALLOC-3013b779,PROG-990634d9,Meru,budget,1254071,KES,2025-11-04,2026-01-10,manual,approved,,
ALLOC-685fa897,PROG-990634d9,Meru,field_officer,5,officers,2024-12-18,2025-03-01,manual,approved,,
ALLOC-f8b83a82,PROG-990634d9,Meru,training_capacity,76,seats,2024-12-18,2025-03-01,manual,approved,,
ALLOC-ad65b198,PROG-990634d9,Meru,budget,1460258,KES,2024-12-18,2025-03-01,manual,approved,,
ALLOC-bab2d6ae,PROG-5e55f4d1,Meru,field_officer,2,officers,2025-09-28,2025-12-15,manual,approved,,
ALLOC-3f2b348e,PROG-5e55f4d1,Meru,training_capacity,83,seats,2025-09-28,2025-12-15,manual,approved,,
ALLOC-c3f1a642,PROG-5e55f4d1,Meru,budget,204588,KES,2025-09-28,2025-12-15,manual,approved,,
ALLOC-215b34ed,PROG-5e55f4d1,Meru,field_officer,1,officers,2025-08-16,2025-10-29,manual,approved,,
ALLOC-7b14a7da,PROG-5e55f4d1,Meru,training_capacity,88,seats,2025-08-16,2025-10-29,manual,approved,,
ALLOC-4aa7ea36,PROG-5e55f4d1,Meru,budget,1400697,KES,2025-08-16,2025-10-29,manual,approved,,
ALLOC-0a5ba3cf,PROG-5e55f4d1,Meru,field_officer,2,officers,2026-01-14,2026-04-09,manual,approved,,
ALLOC-eefc3e05,PROG-5e55f4d1,Meru,budget,531395,KES,2026-01-14,2026-04-09,manual,approved,,
ALLOC-e7abd88c,PROG-5e55f4d1,Meru,field_officer,5,officers,2025-10-03,2025-12-24,manual,approved,,
ALLOC-031204d0,PROG-5e55f4d1,Meru,training_capacity,43,seats,2025-10-03,2025-12-24,manual,approved,,
ALLOC-906a5e10,PROG-5e55f4d1,Meru,field_officer,2,officers,2026-02-20,2026-06-07,manual,approved,,
ALLOC-b9a83ab8,PROG-5e55f4d1,Meru,training_capacity,41,seats,2026-02-20,2026-06-07,manual,approved,,
ALLOC-1f78b706,PROG-d64ed648,Meru,field_officer,3,officers,2025-04-20,2025-07-31,manual,approved,,
ALLOC-69e78eb8,PROG-d64ed648,Meru,training_capacity,65,seats,2025-07-10,2025-10-21,ml_recommended,approved,54.18,Perspiciatis vero voluptate hic laudantium nobis maiores animi pariatur.
ALLOC-b253331e,PROG-d64ed648,Meru,budget,329399,KES,2025-07-10,2025-10-21,manual,approved,,
ALLOC-a0610f7d,PROG-d64ed648,Meru,field_officer,3,officers,2025-04-22,2025-07-27,ml_recommended,approved,31.71,Corporis sequi fuga fuga eligendi expedita voluptate soluta.
ALLOC-e11abea1,PROG-d64ed648,Meru,training_capacity,32,seats,2025-04-22,2025-07-27,manual,approved,,
ALLOC-e741ab06,PROG-5b5b04ab,Nyeri,budget,1120250,KES,2026-03-25,2026-06-24,manual,approved,,
ALLOC-072e706e,PROG-5b5b04ab,Nyeri,training_capacity,62,seats,2026-03-31,2026-05-30,ml_recommended,approved,79.99,Dolor suscipit qui impedit ipsam.
ALLOC-171a59dd,PROG-5b5b04ab,Nyeri,field_officer,5,officers,2026-04-26,2026-07-02,manual,approved,,
ALLOC-57470bd1,PROG-5b5b04ab,Nyeri,training_capacity,72,seats,2026-04-26,2026-07-02,ml_recommended,approved,29.91,Rem voluptas incidunt tempore consequuntur nesciunt.
ALLOC-fd7927fb,PROG-5b5b04ab,Nyeri,budget,612476,KES,2026-04-26,2026-07-02,manual,approved,,
ALLOC-ebad6ee4,PROG-5b5b04ab,Nyeri,field_officer,1,officers,2026-03-03,2026-05-25,manual,approved,,
ALLOC-45bed6e0,PROG-5b5b04ab,Nyeri,budget,674460,KES,2026-03-03,2026-05-25,ml_recommended,approved,82.95,Corporis esse voluptates minima excepturi.
ALLOC-abfd8f64,PROG-f6c7609c,Nyeri,field_officer,3,officers,2026-04-05,2026-06-15,ml_recommended,approved,49.21,Quidem at illum totam impedit nam quae quidem consequatur delectus.
ALLOC-22a7e4fe,PROG-f6c7609c,Nyeri,budget,186192,KES,2026-04-05,2026-06-15,manual,approved,,
ALLOC-f1ad1fb3,PROG-f6c7609c,Nyeri,field_officer,4,officers,2026-01-01,2026-04-24,ml_recommended,approved,75.48,Enim laudantium reprehenderit error nesciunt laudantium qui dolore.
ALLOC-4bbaad0a,PROG-f6c7609c,Nyeri,training_capacity,34,seats,2026-01-01,2026-04-24,ml_recommended,approved,67.99,Culpa error odit odio.
ALLOC-a9971a38,PROG-f6c7609c,Nyeri,budget,415050,KES,2026-01-01,2026-04-24,manual,approved,,
ALLOC-c9720364,PROG-f6c7609c,Nyeri,field_officer,2,officers,2025-12-05,2026-03-14,manual,approved,,
ALLOC-a69a0cac,PROG-f6c7609c,Nyeri,training_capacity,57,seats,2025-12-05,2026-03-14,manual,approved,,
ALLOC-275283d8,PROG-f6c7609c,Nyeri,budget,693530,KES,2025-12-05,2026-03-14,ml_recommended,pending,54.19,Officiis tempora impedit laudantium porro doloribus.
ALLOC-beaf7a60,PROG-f6c7609c,Nyeri,field_officer,1,officers,2025-07-12,2025-10-07,manual,approved,,
ALLOC-5d9604dc,PROG-f6c7609c,Nyeri,training_capacity,56,seats,2025-07-12,2025-10-07,ml_recommended,approved,87.1,Quisquam laudantium voluptas nisi facere laboriosam.
ALLOC-36da6506,PROG-f6c7609c,Nyeri,budget,280362,KES,2025-07-12,2025-10-07,manual,approved,,
ALLOC-c0e40419,PROG-f6c7609c,Nyeri,field_officer,5,officers,2025-09-21,2026-01-05,ml_recommended,pending,22.25,Sit occaecati labore possimus blanditiis maiores nemo sapiente cum.
ALLOC-ca11be47,PROG-f6c7609c,Nyeri,budget,1522918,KES,2025-09-21,2026-01-05,manual,approved,,
ALLOC-8cc1df12,PROG-43b7f932,Nyeri,field_officer,3,officers,2025-11-30,2026-03-27,ml_recommended,approved,32.13,Corporis itaque possimus facere amet.
ALLOC-18a3385f,PROG-43b7f932,Nyeri,training_capacity,61,seats,2025-11-30,2026-03-27,ml_recommended,pending,73.74,In totam explicabo enim minus vel maiores quisquam.
ALLOC-87d95c0b,PROG-43b7f932,Nyeri,budget,973070,KES,2025-11-30,2026-03-27,manual,approved,,
ALLOC-2b3dbfc1,PROG-43b7f932,Nyeri,field_officer,5,officers,2025-08-22,2025-11-09,ml_recommended,approved,32.84,Quisquam nisi cumque eum et sapiente.
ALLOC-2729098b,PROG-43b7f932,Nyeri,field_officer,3,officers,2025-01-24,2025-04-02,manual,approved,,
ALLOC-b93f6ce3,PROG-43b7f932,Nyeri,training_capacity,65,seats,2025-01-24,2025-04-02,manual,approved,,
ALLOC-fb9d89f6,PROG-43b7f932,Nyeri,budget,981864,KES,2025-01-24,2025-04-02,ml_recommended,approved,83.88,Earum praesentium facere modi expedita corporis consequatur.
ALLOC-3196f7c6,PROG-43b7f932,Nyeri,field_officer,2,officers,2024-11-14,2025-03-03,manual,approved,,
ALLOC-b8e58ec7,PROG-43b7f932,Nyeri,training_capacity,51,seats,2024-11-14,2025-03-03,manual,approved,,
ALLOC-b0ad5928,PROG-43b7f932,Nyeri,budget,1402100,KES,2024-11-14,2025-03-03,manual,approved,,
ALLOC-1279e1dc,PROG-43b7f932,Nyeri,field_officer,4,officers,2026-05-20,2026-09-13,manual,approved,,
ALLOC-2f67b46c,PROG-43b7f932,Nyeri,training_capacity,79,seats,2026-05-20,2026-09-13,ml_recommended,rejected,52.22,Fuga laborum excepturi tenetur aut culpa dolore.
ALLOC-9c2e2426,PROG-43b7f932,Nyeri,budget,214699,KES,2026-05-20,2026-09-13,manual,approved,,
ALLOC-6514694b,PROG-3a17d4bd,Nyeri,field_officer,3,officers,2026-01-03,2026-04-11,manual,approved,,
ALLOC-661ca0bb,PROG-3a17d4bd,Nyeri,training_capacity,27,seats,2026-01-03,2026-04-11,manual,approved,,
ALLOC-0397c593,PROG-3a17d4bd,Nyeri,budget,1171269,KES,2026-01-03,2026-04-11,manual,approved,,
ALLOC-7baeeefa,PROG-3a17d4bd,Nyeri,field_officer,2,officers,2025-10-23,2026-02-04,manual,approved,,
ALLOC-bfc989aa,PROG-3a17d4bd,Nyeri,budget,1977060,KES,2025-10-23,2026-02-04,manual,approved,,
ALLOC-83eb94a6,PROG-dc32c3e9,Kilifi,field_officer,1,officers,2025-03-12,2025-06-20,ml_recommended,approved,34.05,Recusandae nam porro veritatis sapiente quae.
ALLOC-38be96a9,PROG-dc32c3e9,Kilifi,training_capacity,39,seats,2025-03-12,2025-06-20,manual,approved,,
ALLOC-31bd1703,PROG-dc32c3e9,Kilifi,budget,303137,KES,2025-03-12,2025-06-20,manual,approved,,
ALLOC-66b572cc,PROG-dc32c3e9,Kilifi,field_officer,5,officers,2024-08-22,2024-11-20,manual,approved,,
ALLOC-aa91ac13,PROG-dc32c3e9,Kilifi,training_capacity,35,seats,2024-08-22,2024-11-20,manual,approved,,
ALLOC-22bd76ec,PROG-dc32c3e9,Kilifi,budget,485968,KES,2024-08-22,2024-11-20,ml_recommended,approved,58.27,Impedit totam blanditiis consectetur accusantium.
ALLOC-345b0b16,PROG-dc32c3e9,Kilifi,field_officer,5,officers,2026-01-25,2026-05-08,manual,approved,,
ALLOC-b3d23cd6,PROG-dc32c3e9,Kilifi,training_capacity,22,seats,2026-01-25,2026-05-08,manual,approved,,
ALLOC-684352dc,PROG-7694a7c4,Kilifi,training_capacity,80,seats,2025-04-28,2025-07-29,manual,approved,,
ALLOC-cade24ab,PROG-7694a7c4,Kilifi,budget,309756,KES,2025-04-28,2025-07-29,ml_recommended,approved,66.74,Est facere repellendus suscipit nisi quis exercitationem quae.
ALLOC-6c9ba75b,PROG-7694a7c4,Kilifi,field_officer,1,officers,2025-08-19,2025-11-11,manual,approved,,
ALLOC-a6399197,PROG-7694a7c4,Kilifi,budget,694379,KES,2025-08-19,2025-11-11,manual,approved,,
ALLOC-b57f3b7c,PROG-7694a7c4,Kilifi,field_officer,3,officers,2025-11-15,2026-02-07,manual,approved,,
ALLOC-9d710cfe,PROG-7694a7c4,Kilifi,training_capacity,99,seats,2025-11-15,2026-02-07,manual,approved,,
ALLOC-ca7572c0,PROG-4f7dd3ef,Kilifi,training_capacity,21,seats,2025-03-11,2025-06-08,ml_recommended,approved,79.91,Quia blanditiis consectetur possimus porro.
ALLOC-3eab6cb7,PROG-4f7dd3ef,Kilifi,budget,831558,KES,2025-03-11,2025-06-08,ml_recommended,approved,55.91,Commodi consectetur aspernatur porro quos aspernatur quo.
ALLOC-60d1185a,PROG-4f7dd3ef,Kilifi,field_officer,5,officers,2025-04-16,2025-07-26,manual,approved,,
ALLOC-d056fe14,PROG-4f7dd3ef,Kilifi,training_capacity,70,seats,2025-08-01,2025-11-19,manual,approved,,
ALLOC-6337ebdf,PROG-4f7dd3ef,Kilifi,training_capacity,43,seats,2026-02-27,2026-05-22,manual,approved,,
ALLOC-fde0ac32,PROG-7156722f,Kilifi,field_officer,5,officers,2025-07-27,2025-11-08,manual,approved,,
ALLOC-f60386d8,PROG-7156722f,Kilifi,training_capacity,71,seats,2025-07-27,2025-11-08,manual,approved,,
ALLOC-36ab9fa8,PROG-7156722f,Kilifi,budget,1636955,KES,2025-07-27,2025-11-08,manual,approved,,
ALLOC-802628b9,PROG-7156722f,Kilifi,field_officer,4,officers,2025-07-10,2025-10-20,manual,approved,,
ALLOC-3786bbdf,PROG-7156722f,Kilifi,training_capacity,50,seats,2025-07-10,2025-10-20,manual,approved,,
ALLOC-445a376e,PROG-7156722f,Kilifi,budget,625302,KES,2025-12-04,2026-03-22,manual,approved,,
ALLOC-b73eed00,PROG-7156722f,Kilifi,training_capacity,23,seats,2025-06-28,2025-09-24,ml_recommended,approved,68.91,Aliquam autem recusandae maiores animi blanditiis ducimus architecto pariatur.
ALLOC-c38101dc,PROG-7156722f,Kilifi,budget,1436715,KES,2025-06-28,2025-09-24,manual,approved,,
ALLOC-5c58980a,PROG-8abb3b37,Kilifi,field_officer,3,officers,2024-05-02,2024-07-17,manual,approved,,
ALLOC-f4984e32,PROG-8abb3b37,Kilifi,budget,1208406,KES,2024-05-02,2024-07-17,ml_recommended,pending,60.75,Quos ullam dignissimos temporibus delectus.
ALLOC-db422f65,PROG-8abb3b37,Kilifi,field_officer,1,officers,2025-07-20,2025-10-30,ml_recommended,rejected,45.17,Adipisci corporis quia eius neque explicabo sequi quos.
ALLOC-6c400e71,PROG-8abb3b37,Kilifi,training_capacity,89,seats,2025-07-20,2025-10-30,ml_recommended,approved,67.77,Doloribus necessitatibus aut neque accusamus dolor deleniti eligendi temporibus modi voluptate.
ALLOC-fce3ba30,PROG-8abb3b37,Kilifi,field_officer,2,officers,2025-10-29,2026-02-07,ml_recommended,approved,53.16,Unde ullam sed labore praesentium.
ALLOC-cf98ffa0,PROG-8abb3b37,Kilifi,training_capacity,99,seats,2025-10-29,2026-02-07,ml_recommended,rejected,76.11,Ipsam vero debitis explicabo fugit distinctio.
ALLOC-69758e02,PROG-8abb3b37,Kilifi,budget,1411707,KES,2025-10-29,2026-02-07,manual,approved,,
ALLOC-aaaf76ae,PROG-ced96c40,Kakamega,training_capacity,35,seats,2025-02-02,2025-04-11,manual,approved,,
ALLOC-4fe8af71,PROG-ced96c40,Kakamega,budget,1233590,KES,2025-02-02,2025-04-11,manual,approved,,
ALLOC-2cfbfcd0,PROG-ced96c40,Kakamega,budget,1574871,KES,2025-07-01,2025-10-21,manual,approved,,
ALLOC-7ccdbb3a,PROG-edd8baa9,Kakamega,field_officer,2,officers,2026-05-20,2026-07-23,ml_recommended,rejected,55.0,Illum quis et iure maxime libero facere.
ALLOC-f9129476,PROG-edd8baa9,Kakamega,training_capacity,27,seats,2026-05-20,2026-07-23,manual,approved,,
ALLOC-0d93dbab,PROG-edd8baa9,Kakamega,budget,167685,KES,2026-05-25,2026-08-23,manual,approved,,
ALLOC-b1a9c911,PROG-edd8baa9,Kakamega,field_officer,1,officers,2026-05-20,2026-07-31,manual,approved,,
ALLOC-b6dd2b51,PROG-edd8baa9,Kakamega,training_capacity,62,seats,2026-05-20,2026-07-31,ml_recommended,approved,81.48,Nam aliquam eveniet blanditiis eligendi nobis est.
ALLOC-f7993a5b,PROG-edd8baa9,Kakamega,budget,252907,KES,2026-05-20,2026-07-31,ml_recommended,approved,62.7,Dolorem illum voluptates incidunt sequi tempora rem vel facilis.
ALLOC-a3938728,PROG-2c35e0c6,Kakamega,training_capacity,98,seats,2025-01-21,2025-03-26,ml_recommended,rejected,53.51,Voluptatum laudantium autem ipsa.
ALLOC-ebfadb85,PROG-2c35e0c6,Kakamega,budget,1616932,KES,2025-01-21,2025-03-26,manual,approved,,
ALLOC-07cc7d1c,PROG-2c35e0c6,Kakamega,field_officer,3,officers,2024-03-09,2024-06-08,manual,approved,,
ALLOC-45a8ab57,PROG-2c35e0c6,Kakamega,training_capacity,49,seats,2024-03-09,2024-06-08,manual,approved,,
ALLOC-3e57260a,PROG-2c35e0c6,Kakamega,budget,1722384,KES,2024-03-09,2024-06-08,ml_recommended,pending,62.57,Blanditiis hic possimus voluptate qui.
ALLOC-5061e1be,PROG-21c51332,Kakamega,field_officer,4,officers,2024-11-01,2025-02-04,ml_recommended,approved,50.08,Aperiam voluptate excepturi nisi voluptatibus commodi.
ALLOC-157c869c,PROG-21c51332,Kakamega,training_capacity,37,seats,2024-11-01,2025-02-04,manual,approved,,
ALLOC-e77f4b52,PROG-21c51332,Kakamega,budget,1391118,KES,2024-11-01,2025-02-04,ml_recommended,approved,33.56,Quam eius quae neque earum ratione officia id labore.
ALLOC-eab866c2,PROG-21c51332,Kakamega,field_officer,2,officers,2026-01-04,2026-05-02,manual,approved,,
ALLOC-2dfa8d86,PROG-21c51332,Kakamega,training_capacity,72,seats,2026-01-04,2026-05-02,manual,approved,,
ALLOC-780cfdef,PROG-21c51332,Kakamega,field_officer,1,officers,2026-04-16,2026-07-21,ml_recommended,pending,23.98,Veniam voluptates maiores corporis iste commodi laudantium doloremque velit adipisci.
ALLOC-d182594f,PROG-21c51332,Kakamega,training_capacity,76,seats,2026-04-16,2026-07-21,manual,approved,,
ALLOC-1bae9ed5,PROG-21c51332,Kakamega,budget,833305,KES,2026-04-16,2026-07-21,manual,approved,,
ALLOC-c8f516bf,PROG-21c51332,Kakamega,field_officer,4,officers,2025-06-21,2025-09-07,manual,approved,,
