disbursement_id,beneficiary_id,cohort_id,expected_date,actual_date,amount_kes,status,delay_days,payment_method
DISB-0063320,BEN-06017,COHORT-TC-026,2025-11-06,2025-11-06,7339,Paid,0,Cash
DISB-0063321,BEN-06017,COHORT-TC-026,2025-12-06,2025-12-06,6662,Paid,0,Cash
DISB-0063322,BEN-06017,COHORT-TC-026,2026-01-06,2026-01-06,6104,Pending,0,Cash
DISB-0063323,BEN-06017,COHORT-TC-026,2026-02-06,2026-02-06,3726,Pending,0,Cash
DISB-0063324,BEN-06017,COHORT-TC-026,2026-03-06,2026-03-06,7269,Paid,0,M-Pesa
DISB-0063325,BEN-06017,COHORT-TC-026,2026-04-06,2026-04-06,3019,Paid,0,M-Pesa
DISB-0063326,BEN-06017,COHORT-TC-026,2026-05-06,2026-05-06,6603,Paid,0,M-Pesa
DISB-0063327,BEN-06017,COHORT-TC-026,2026-06-06,2026-06-06,5992,Paid,0,M-Pesa
DISB-0063328,BEN-06017,COHORT-TC-026,2026-07-06,2026-07-06,4284,Paid,0,Cash
DISB-0063329,BEN-06017,COHORT-TC-026,2026-08-06,2026-08-06,4219,Pending,0,Bank Transfer
DISB-0063330,BEN-06018,COHORT-TC-026,2025-10-06,2025-10-06,5831,delayed,0,M-Pesa
DISB-0063331,BEN-06018,COHORT-TC-026,2025-11-06,2025-11-06,7227,Paid,0,M-Pesa
DISB-0063332,BEN-06018,COHORT-TC-026,2025-12-06,2025-12-06,4910,Paid,0,Bank Transfer
DISB-0063333,BEN-06018,COHORT-TC-026,2026-01-06,2026-01-06,4868,Paid,0,M-Pesa
DISB-0063334,BEN-06018,COHORT-TC-026,2026-02-06,2026-02-06,3553,Paid,0,M-Pesa
DISB-0063335,BEN-06018,COHORT-TC-026,2026-03-06,2026-03-06,6522,Paid,0,M-Pesa
DISB-0063336,BEN-06018,COHORT-TC-026,2026-04-06,2026-04-06,6284,Paid,0,M-Pesa
DISB-0063337,BEN-06018,COHORT-TC-026,2026-05-06,2026-05-06,7746,Paid,0,Bank Transfer
DISB-0063338,BEN-06018,COHORT-TC-026,2026-06-06,2026-06-06,4247,Paid,0,Cash
DISB-0063339,BEN-06018,COHORT-TC-026,2026-07-06,2026-07-06,6994,Paid,0,Cash
DISB-0063340,BEN-06018,COHORT-TC-026,2026-08-06,2026-08-06,4274,Paid,0,M-Pesa
DISB-0063341,BEN-06019,COHORT-TC-026,2025-10-06,2025-10-06,5349,Paid,0,Cash
DISB-0063342,BEN-06019,COHORT-TC-026,2025-11-06,2025-11-06,5583,Paid,0,Cash
DISB-0063343,BEN-06019,COHORT-TC-026,2025-12-06,,4334,Withheld,0,Bank Transfer
DISB-0063344,BEN-06019,COHORT-TC-026,2026-01-06,2026-01-06,6996,Pending,0,M-Pesa
DISB-0063345,BEN-06019,COHORT-TC-026,2026-02-06,2026-02-06,3892,Pending,0,Cash
DISB-0063346,BEN-06019,COHORT-TC-026,2026-03-06,,4257,Withheld,0,Bank Transfer
DISB-0063347,BEN-06019,COHORT-TC-026,2026-04-06,2026-04-06,7393,Paid,0,Cash
DISB-0063348,BEN-06019,COHORT-TC-026,2026-05-06,2026-05-06,4675,Paid,0,M-Pesa
DISB-0063349,BEN-06019,COHORT-TC-026,2026-06-06,2026-07-06,3758,Delayed,30,Cash
DISB-0063350,BEN-06019,COHORT-TC-026,2026-07-06,2026-07-06,6526,Paid,0,Cash
DISB-0063351,BEN-06019,COHORT-TC-026,2026-08-06,2026-08-24,7197,Delayed,18,Bank Transfer
DISB-0063352,BEN-06020,COHORT-TC-026,2025-10-06,2025-10-06,3641,Pending,0,M-Pesa
DISB-0063353,BEN-06020,COHORT-TC-026,2025-11-06,2025-11-06,7158,Paid,0,Bank Transfer
DISB-0063354,BEN-06020,COHORT-TC-026,2025-12-06,2025-12-06,7948,Pending,0,Bank Transfer
DISB-0063355,BEN-06020,COHORT-TC-026,2026-01-06,2026-01-06,4895,Paid,0,M-Pesa
DISB-0063356,BEN-06020,COHORT-TC-026,2026-02-06,,6040,Withheld,0,Cash
DISB-0063357,BEN-06020,COHORT-TC-026,2026-03-06,2026-03-06,6404,withheld,0,M-Pesa
DISB-0063358,BEN-06020,COHORT-TC-026,2026-04-06,2026-04-06,6932,Paid,0,M-Pesa
DISB-0063359,BEN-06020,COHORT-TC-026,2026-05-06,2026-05-06,7486,Paid,0,Bank Transfer
DISB-0063360,BEN-06021,COHORT-TC-026,2025-09-06,2025-09-06,7477,Paid,0,Bank Transfer
DISB-0063361,BEN-06021,COHORT-TC-026,2025-10-06,2025-10-06,5730,Paid,0,Cash
DISB-0063362,BEN-06021,COHORT-TC-026,2025-11-06,2025-11-06,6098,Paid,0,M-Pesa
DISB-0063363,BEN-06021,COHORT-TC-026,2025-12-06,2025-12-06,4548,Paid,0,Bank Transfer
DISB-0063364,BEN-06021,COHORT-TC-026,2026-01-06,2026-01-06,4467,Paid,0,Cash
DISB-0063365,BEN-06021,COHORT-TC-026,2026-02-06,2026-02-06,7252,Paid,0,M-Pesa
DISB-0063366,BEN-06021,COHORT-TC-026,2026-03-06,,4260,Withheld,0,M-Pesa
DISB-0063367,BEN-06021,COHORT-TC-026,2026-04-06,2026-04-06,3836,Paid,0,Cash
DISB-0063368,BEN-06021,COHORT-TC-026,2026-05-06,2026-05-06,5097,delayed,0,Bank Transfer
DISB-0063369,BEN-06021,COHORT-TC-026,2026-06-06,2026-06-06,5470,Paid,0,Bank Transfer
DISB-0063370,BEN-06021,COHORT-TC-026,2026-07-06,2026-07-06,4968,Paid,0,Cash
DISB-0063371,BEN-06021,COHORT-TC-026,2026-08-06,2026-08-06,3930,Paid,0,M-Pesa
DISB-0063372,BEN-06022,COHORT-TC-026,2025-10-06,,4194,Withheld,0,Cash
DISB-0063373,BEN-06022,COHORT-TC-026,2025-11-06,2025-11-06,4853,Paid,0,Bank Transfer
DISB-0063374,BEN-06022,COHORT-TC-026,2025-12-06,2025-12-06,5529,Paid,0,Bank Transfer
DISB-0063375,BEN-06022,COHORT-TC-026,2026-01-06,2026-01-06,7416,Paid,0,Bank Transfer
DISB-0063376,BEN-06022,COHORT-TC-026,2026-02-06,2026-02-06,4110,Paid,0,Cash
DISB-0063377,BEN-06022,COHORT-TC-026,2026-03-06,2026-03-06,6307,Paid,0,M-Pesa
DISB-0063378,BEN-06022,COHORT-TC-026,2026-04-06,2026-04-06,3369,Paid,0,M-Pesa
DISB-0063379,BEN-06022,COHORT-TC-026,2026-05-06,2026-05-06,5295,Pending,0,Cash
DISB-0063380,BEN-06022,COHORT-TC-026,2026-06-06,2026-06-06,7085,Paid,0,Cash
DISB-0063381,BEN-06022,COHORT-TC-026,2026-07-06,2026-07-06,3849,Paid,0,M-Pesa
DISB-0063382,BEN-06022,COHORT-TC-026,2026-08-06,2026-08-06,3854,Paid,0,Bank Transfer
DISB-0063383,BEN-06023,COHORT-TC-026,2025-10-06,,4197,Withheld,0,M-Pesa
DISB-0063384,BEN-06023,COHORT-TC-026,2025-11-06,2025-11-06,3176,Pending,0,Bank Transfer
DISB-0063385,BEN-06023,COHORT-TC-026,2025-12-06,2025-12-06,6392,Paid,0,Bank Transfer
DISB-0063386,BEN-06023,COHORT-TC-026,2026-01-06,2026-01-06,5092,Paid,0,Bank Transfer
DISB-0063387,BEN-06023,COHORT-TC-026,2026-02-06,2026-02-27,6618,Delayed,21,M-Pesa
DISB-0063388,BEN-06023,COHORT-TC-026,2026-03-06,2026-03-06,4949,PAID,0,M-Pesa
DISB-0063389,BEN-06023,COHORT-TC-026,2026-04-06,2026-04-06,4681,Pending,0,M-Pesa
DISB-0063390,BEN-06023,COHORT-TC-026,2026-05-06,2026-05-06,4954,PAID,0,Bank Transfer
DISB-0063391,BEN-06023,COHORT-TC-026,2026-06-06,2026-06-06,7370,Paid,0,Bank Transfer
DISB-0063392,BEN-06023,COHORT-TC-026,2026-07-06,2026-07-06,3563,delayed,0,Cash
DISB-0063393,BEN-06023,COHORT-TC-026,2026-08-06,2026-08-06,6124,Paid,0,M-Pesa
DISB-0063394,BEN-06024,COHORT-TC-026,2025-10-06,2025-10-21,3924,delayed,15,Bank Transfer
DISB-0063395,BEN-06024,COHORT-TC-026,2025-11-06,2025-11-06,3144,Paid,0,Bank Transfer
DISB-0063396,BEN-06024,COHORT-TC-026,2025-12-06,2025-12-06,3615,Pending,0,M-Pesa
DISB-0063397,BEN-06024,COHORT-TC-026,2026-01-06,2026-01-06,6051,Paid,0,Cash
DISB-0063398,BEN-06024,COHORT-TC-026,2026-02-06,2026-02-06,4005,Paid,0,Cash
DISB-0063399,BEN-06024,COHORT-TC-026,2026-03-06,2026-03-06,6284,Pending,0,Bank Transfer
DISB-0063400,BEN-06024,COHORT-TC-026,2026-04-06,2026-04-06,3728,Paid,0,M-Pesa
DISB-0063401,BEN-06024,COHORT-TC-026,2026-05-06,2026-05-06,6630,Paid,0,Cash
DISB-0063402,BEN-06024,COHORT-TC-026,2026-06-06,2026-06-06,4495,Paid,0,M-Pesa
DISB-0063403,BEN-06024,COHORT-TC-026,2026-07-06,2026-07-29,6666,Delayed,23,Bank Transfer
DISB-0063404,BEN-06024,COHORT-TC-026,2026-08-06,2026-08-06,5578,Paid,0,M-Pesa
DISB-0063405,BEN-06025,COHORT-TC-026,2025-09-06,2025-09-06,7017,Pending,0,M-Pesa
DISB-0063406,BEN-06025,COHORT-TC-026,2025-10-06,2025-10-06,3886,Pending,0,M-Pesa
DISB-0063407,BEN-06025,COHORT-TC-026,2025-11-06,2025-11-06,4181,delayed,0,Cash
DISB-0063408,BEN-06025,COHORT-TC-026,2025-12-06,2025-12-06,3688,delayed,0,Cash
DISB-0063409,BEN-06025,COHORT-TC-026,2026-01-06,2026-01-06,6366,Paid,0,M-Pesa
DISB-0063410,BEN-06025,COHORT-TC-026,2026-02-06,2026-02-06,4525,Paid,0,Cash
DISB-0063411,BEN-06025,COHORT-TC-026,2026-03-06,2026-03-06,4569,Pending,0,Bank Transfer
DISB-0063412,BEN-06025,COHORT-TC-026,2026-04-06,2026-04-06,3108,Paid,0,Cash
DISB-0063413,BEN-06025,COHORT-TC-026,2026-05-06,2026-05-06,4559,Paid,0,Cash
DISB-0063414,BEN-06025,COHORT-TC-026,2026-06-06,2026-06-06,4446,Paid,0,Bank Transfer
DISB-0063415,BEN-06025,COHORT-TC-026,2026-07-06,2026-07-06,4807,Paid,0,Cash
DISB-0063416,BEN-06025,COHORT-TC-026,2026-08-06,2026-08-06,4113,Paid,0,Cash
DISB-0063417,BEN-06026,COHORT-TC-026,2025-10-06,2025-10-06,6624,PAID,0,Cash
DISB-0063418,BEN-06026,COHORT-TC-026,2025-11-06,2025-11-06,5769,Paid,0,Cash
DISB-0063419,BEN-06026,COHORT-TC-026,2025-12-06,2025-12-06,3966,Paid,0,Cash
DISB-0063420,BEN-06026,COHORT-TC-026,2026-01-06,2026-01-06,4954,Paid,0,Bank Transfer
DISB-0063421,BEN-06026,COHORT-TC-026,2026-02-06,2026-02-06,5918,Paid,0,M-Pesa
DISB-0063422,BEN-06026,COHORT-TC-026,2026-03-06,2026-03-06,3401,withheld,0,Cash
DISB-0063423,BEN-06026,COHORT-TC-026,2026-04-06,2026-04-06,7588,Paid,0,Bank Transfer
DISB-0063424,BEN-06026,COHORT-TC-026,2026-05-06,2026-05-06,3056,Paid,0,M-Pesa
DISB-0063425,BEN-06026,COHORT-TC-026,2026-06-06,,4684,Withheld,0,Cash
DISB-0063426,BEN-06026,COHORT-TC-026,2026-07-06,2026-07-06,5707,Paid,0,Bank Transfer
DISB-0063427,BEN-06026,COHORT-TC-026,2026-08-06,2026-08-06,3476,Paid,0,M-Pesa
DISB-0063428,BEN-06027,COHORT-TC-026,2025-10-06,2025-10-06,7507,Pending,0,M-Pesa
DISB-0063429,BEN-06027,COHORT-TC-026,2025-11-06,2025-11-06,5097,Paid,0,Bank Transfer
DISB-0063430,BEN-06027,COHORT-TC-026,2025-12-06,2025-12-06,3759,Paid,0,Bank Transfer
DISB-0063431,BEN-06027,COHORT-TC-026,2026-01-06,2026-01-06,6800,Paid,0,M-Pesa
DISB-0063432,BEN-06027,COHORT-TC-026,2026-02-06,2026-02-06,4696,Paid,0,Cash
DISB-0063433,BEN-06027,COHORT-TC-026,2026-03-06,2026-03-06,5938,Paid,0,Bank Transfer
DISB-0063434,BEN-06027,COHORT-TC-026,2026-04-06,2026-04-06,5345,Paid,0,Cash
DISB-0063435,BEN-06027,COHORT-TC-026,2026-05-06,2026-05-06,4132,Paid,0,Cash
DISB-0063436,BEN-06027,COHORT-TC-026,2026-06-06,2026-06-06,6509,Paid,0,M-Pesa
DISB-0063437,BEN-06027,COHORT-TC-026,2026-07-06,2026-07-06,7546,Pending,0,M-Pesa
DISB-0063438,BEN-06027,COHORT-TC-026,2026-08-06,2026-08-06,3982,Paid,0,Cash
DISB-0063439,BEN-06028,COHORT-TC-026,2025-10-06,2025-10-23,5919,paid,17,M-Pesa
DISB-0063440,BEN-06028,COHORT-TC-026,2025-11-06,2025-11-06,4281,Paid,0,Cash
DISB-0063441,BEN-06028,COHORT-TC-026,2025-12-06,2025-12-06,5857,Pending,0,Bank Transfer
DISB-0063442,BEN-06028,COHORT-TC-026,2026-01-06,2026-01-06,6357,Paid,0,Cash
DISB-0063443,BEN-06028,COHORT-TC-026,2026-02-06,2026-02-06,4569,Paid,0,Cash
DISB-0063444,BEN-06028,COHORT-TC-026,2026-03-06,2026-03-14,4981,Delayed,8,Cash
DISB-0063445,BEN-06028,COHORT-TC-026,2026-04-06,2026-04-06,7395,Pending,0,M-Pesa
DISB-0063446,BEN-06028,COHORT-TC-026,2026-05-06,2026-05-06,4173,Paid,0,Bank Transfer
DISB-0063447,BEN-06028,COHORT-TC-026,2026-06-06,2026-06-06,3650,Paid,0,Cash
DISB-0063448,BEN-06028,COHORT-TC-026,2026-07-06,2026-07-06,5618,Pending,0,Bank Transfer
DISB-0063449,BEN-06028,COHORT-TC-026,2026-08-06,2026-08-06,3900,Pending,0,M-Pesa
DISB-0063450,BEN-06029,COHORT-TC-026,2025-10-06,,6001,Withheld,0,M-Pesa
DISB-0063451,BEN-06029,COHORT-TC-026,2025-11-06,2025-11-06,5134,delayed,0,M-Pesa
DISB-0063452,BEN-06029,COHORT-TC-026,2025-12-06,,7622,Withheld,0,Bank Transfer
DISB-0063453,BEN-06029,COHORT-TC-026,2026-01-06,2026-01-06,3213,Pending,0,Bank Transfer
DISB-0063454,BEN-06029,COHORT-TC-026,2026-02-06,2026-02-06,7773,Paid,0,Cash
DISB-0063455,BEN-06029,COHORT-TC-026,2026-03-06,2026-03-06,4638,Paid,0,Bank Transfer
DISB-0063456,BEN-06029,COHORT-TC-026,2026-04-06,2026-04-06,6374,Paid,0,Bank Transfer
DISB-0063457,BEN-06029,COHORT-TC-026,2026-05-06,2026-05-06,7971,Paid,0,Cash
DISB-0063458,BEN-06029,COHORT-TC-026,2026-06-06,2026-06-06,5675,Paid,0,Cash
DISB-0063459,BEN-06029,COHORT-TC-026,2026-07-06,2026-07-06,5113,Paid,0,Cash
DISB-0063460,BEN-06029,COHORT-TC-026,2026-08-06,2026-08-06,4096,Paid,0,M-Pesa
DISB-0063461,BEN-06030,COHORT-TC-026,2025-10-06,2025-11-01,3862,Delayed,26,M-Pesa
DISB-0063462,BEN-06030,COHORT-TC-026,2025-11-06,,7476,Withheld,0,Cash
DISB-0063463,BEN-06030,COHORT-TC-026,2025-12-06,2025-12-06,4305,Paid,0,Bank Transfer
DISB-0063464,BEN-06030,COHORT-TC-026,2026-01-06,2026-01-06,6764,Pending,0,Cash
DISB-0063465,BEN-06030,COHORT-TC-026,2026-02-06,2026-02-06,6685,Paid,0,Bank Transfer
DISB-0063466,BEN-06030,COHORT-TC-026,2026-03-06,2026-03-06,4410,Paid,0,Cash
DISB-0063467,BEN-06030,COHORT-TC-026,2026-04-06,2026-04-06,4661,Pending,0,Bank Transfer
DISB-0063468,BEN-06030,COHORT-TC-026,2026-05-06,2026-05-06,5916,Paid,0,Bank Transfer
DISB-0063469,BEN-06030,COHORT-TC-026,2026-06-06,2026-06-06,7928,Paid,0,M-Pesa
DISB-0063470,BEN-06030,COHORT-TC-026,2026-07-06,2026-07-06,5119,Paid,0,Bank Transfer
DISB-0063471,BEN-06030,COHORT-TC-026,2026-08-06,2026-08-06,5733,withheld,0,Bank Transfer
DISB-0063472,BEN-06031,COHORT-TC-026,2025-09-06,2025-09-06,4163,Paid,0,Bank Transfer
DISB-0063473,BEN-06031,COHORT-TC-026,2025-10-06,2025-10-06,6538,Paid,0,Bank Transfer
DISB-0063474,BEN-06031,COHORT-TC-026,2025-11-06,2025-11-06,5310,Paid,0,Cash
DISB-0063475,BEN-06031,COHORT-TC-026,2025-12-06,2025-12-06,4503,Pending,0,M-Pesa
DISB-0063476,BEN-06031,COHORT-TC-026,2026-01-06,2026-01-06,3214,Paid,0,M-Pesa
DISB-0063477,BEN-06031,COHORT-TC-026,2026-02-06,2026-02-06,6322,Pending,0,Cash
DISB-0063478,BEN-06031,COHORT-TC-026,2026-03-06,2026-03-06,6774,Paid,0,Cash
DISB-0063479,BEN-06031,COHORT-TC-026,2026-04-06,2026-04-24,7349,delayed,18,Bank Transfer
DISB-0063480,BEN-06031,COHORT-TC-026,2026-05-06,2026-05-06,5179,Paid,0,M-Pesa
DISB-0063481,BEN-06031,COHORT-TC-026,2026-06-06,2026-06-06,4026,Paid,0,Bank Transfer
DISB-0063482,BEN-06031,COHORT-TC-026,2026-07-06,2026-07-06,6448,Paid,0,M-Pesa
DISB-0063483,BEN-06031,COHORT-TC-026,2026-08-06,2026-08-06,6518,Paid,0,M-Pesa
DISB-0063484,BEN-06032,COHORT-TC-026,2025-10-06,2025-10-06,4996,Paid,0,Cash
DISB-0063485,BEN-06032,COHORT-TC-026,2025-11-06,2025-11-06,5989,Paid,0,M-Pesa
DISB-0063486,BEN-06032,COHORT-TC-026,2025-12-06,2025-12-06,3378,Paid,0,Cash
DISB-0063487,BEN-06032,COHORT-TC-026,2026-01-06,2026-01-06,3457,Pending,0,Bank Transfer
DISB-0063488,BEN-06032,COHORT-TC-026,2026-02-06,2026-02-06,6362,Pending,0,M-Pesa
DISB-0063489,BEN-06032,COHORT-TC-026,2026-03-06,,4195,Withheld,0,M-Pesa
DISB-0063490,BEN-06032,COHORT-TC-026,2026-04-06,2026-04-06,3878,Paid,0,Bank Transfer
DISB-0063491,BEN-06032,COHORT-TC-026,2026-05-06,2026-05-06,3494,Pending,0,Cash
DISB-0063492,BEN-06032,COHORT-TC-026,2026-06-06,2026-06-06,7681,Pending,0,Bank Transfer
DISB-0063493,BEN-06032,COHORT-TC-026,2026-07-06,2026-07-15,7166,delayed,9,Cash
DISB-0063494,BEN-06032,COHORT-TC-026,2026-08-06,2026-08-06,3496,Paid,0,M-Pesa
DISB-0063495,BEN-06033,COHORT-TC-026,2025-10-06,2025-10-06,6274,Paid,0,Bank Transfer
DISB-0063496,BEN-06033,COHORT-TC-026,2025-11-06,2025-11-06,5510,Paid,0,Bank Transfer
DISB-0063497,BEN-06033,COHORT-TC-026,2025-12-06,2025-12-06,5911,Paid,0,M-Pesa
DISB-0063498,BEN-06033,COHORT-TC-026,2026-01-06,2026-01-06,3334,Paid,0,Cash
DISB-0063499,BEN-06033,COHORT-TC-026,2026-02-06,2026-02-06,6439,Paid,0,Cash
DISB-0063500,BEN-06033,COHORT-TC-026,2026-03-06,2026-03-06,7744,Paid,0,Bank Transfer
DISB-0063501,BEN-06033,COHORT-TC-026,2026-04-06,,5773,Withheld,0,Bank Transfer
DISB-0063502,BEN-06033,COHORT-TC-026,2026-05-06,,5384,Withheld,0,Bank Transfer
DISB-0063503,BEN-06033,COHORT-TC-026,2026-06-06,2026-06-06,6114,Paid,0,Bank Transfer
DISB-0063504,BEN-06033,COHORT-TC-026,2026-07-06,2026-07-06,4748,Paid,0,M-Pesa
DISB-0063505,BEN-06033,COHORT-TC-026,2026-08-06,,6540,Withheld,0,M-Pesa
DISB-0063506,BEN-06034,COHORT-TC-026,2025-09-06,2025-09-06,6118,Paid,0,Bank Transfer
DISB-0063507,BEN-06034,COHORT-TC-026,2025-10-06,2025-10-06,3515,Pending,0,Cash
DISB-0063508,BEN-06034,COHORT-TC-026,2025-11-06,2025-11-06,4841,Paid,0,Bank Transfer
DISB-0063509,BEN-06034,COHORT-TC-026,2025-12-06,2025-12-21,7647,Delayed,15,Cash
DISB-0063510,BEN-06034,COHORT-TC-026,2026-01-06,2026-01-06,4846,Paid,0,Bank Transfer
DISB-0063511,BEN-06034,COHORT-TC-026,2026-02-06,2026-02-06,4809,Paid,0,Bank Transfer
DISB-0063512,BEN-06034,COHORT-TC-026,2026-03-06,2026-03-06,5356,Paid,0,M-Pesa
DISB-0063513,BEN-06035,COHORT-TC-026,2025-10-06,2025-10-06,5636,Paid,0,Bank Transfer
DISB-0063514,BEN-06035,COHORT-TC-026,2025-11-06,2025-11-06,3201,PAID,0,Cash
DISB-0063515,BEN-06035,COHORT-TC-026,2025-12-06,2025-12-06,5275,Paid,0,Bank Transfer
DISB-0063516,BEN-06035,COHORT-TC-026,2026-01-06,2026-01-06,7909,Paid,0,Cash
DISB-0063517,BEN-06035,COHORT-TC-026,2026-02-06,2026-02-06,3573,Paid,0,M-Pesa
DISB-0063518,BEN-06036,COHORT-TC-026,2025-09-06,2025-09-06,3208,Paid,0,Bank Transfer
DISB-0063519,BEN-06036,COHORT-TC-026,2025-10-06,2025-10-06,6423,Paid,0,Cash
DISB-0063520,BEN-06036,COHORT-TC-026,2025-11-06,2025-11-06,3884,Paid,0,Cash
DISB-0063521,BEN-06036,COHORT-TC-026,2025-12-06,2025-12-06,5549,Paid,0,Bank Transfer
DISB-0063522,BEN-06036,COHORT-TC-026,2026-01-06,2026-01-06,5482,Paid,0,Bank Transfer
DISB-0063523,BEN-06036,COHORT-TC-026,2026-02-06,2026-02-06,6038,paid,0,M-Pesa
DISB-0063524,BEN-06036,COHORT-TC-026,2026-03-06,2026-03-06,4043,Pending,0,M-Pesa
DISB-0063525,BEN-06036,COHORT-TC-026,2026-04-06,2026-04-17,3360,Delayed,11,M-Pesa
DISB-0063526,BEN-06036,COHORT-TC-026,2026-05-06,2026-05-06,5492,Paid,0,Bank Transfer
DISB-0063527,BEN-06036,COHORT-TC-026,2026-06-06,2026-06-06,4723,Paid,0,M-Pesa
DISB-0063528,BEN-06036,COHORT-TC-026,2026-07-06,2026-07-06,6408,delayed,0,M-Pesa
DISB-0063529,BEN-06036,COHORT-TC-026,2026-08-06,2026-08-27,4913,Delayed,21,Cash
DISB-0063530,BEN-06037,COHORT-TC-026,2025-09-06,2025-09-06,4072,Pending,0,Bank Transfer
DISB-0063531,BEN-06037,COHORT-TC-026,2025-10-06,2025-10-06,5369,Paid,0,Cash
DISB-0063532,BEN-06037,COHORT-TC-026,2025-11-06,2025-11-06,6858,Paid,0,M-Pesa
DISB-0063533,BEN-06037,COHORT-TC-026,2025-12-06,2025-12-06,4169,Paid,0,Cash
DISB-0063534,BEN-06037,COHORT-TC-026,2026-01-06,2026-01-06,6416,Paid,0,Bank Transfer
DISB-0063535,BEN-06037,COHORT-TC-026,2026-02-06,2026-02-06,4041,Paid,0,M-Pesa
DISB-0063536,BEN-06037,COHORT-TC-026,2026-03-06,2026-03-06,4690,Paid,0,Bank Transfer
DISB-0063537,BEN-06037,COHORT-TC-026,2026-04-06,2026-04-06,5471,Paid,0,Cash
DISB-0063538,BEN-06037,COHORT-TC-026,2026-05-06,2026-05-06,4017,paid,0,M-Pesa
DISB-0063539,BEN-06037,COHORT-TC-026,2026-06-06,2026-06-06,6924,Pending,0,M-Pesa
DISB-0063540,BEN-06037,COHORT-TC-026,2026-07-06,2026-07-06,5371,Pending,0,Bank Transfer
DISB-0063541,BEN-06037,COHORT-TC-026,2026-08-06,2026-09-03,7043,Delayed,28,Cash
DISB-0063542,BEN-06038,COHORT-TC-026,2025-09-06,2025-09-06,5596,Paid,0,M-Pesa
DISB-0063543,BEN-06038,COHORT-TC-026,2025-10-06,2025-10-06,4342,Paid,0,Cash
DISB-0063544,BEN-06038,COHORT-TC-026,2025-11-06,2025-11-06,5005,Paid,0,M-Pesa
DISB-0063545,BEN-06038,COHORT-TC-026,2025-12-06,2025-12-06,3929,Paid,0,Bank Transfer
DISB-0063546,BEN-06038,COHORT-TC-026,2026-01-06,2026-01-06,6312,Paid,0,M-Pesa
DISB-0063547,BEN-06038,COHORT-TC-026,2026-02-06,2026-02-06,6155,delayed,0,Bank Transfer
DISB-0063548,BEN-06038,COHORT-TC-026,2026-03-06,2026-03-06,6841,Paid,0,Cash
DISB-0063549,BEN-06038,COHORT-TC-026,2026-04-06,2026-04-26,6657,Delayed,20,Bank Transfer
DISB-0063550,BEN-06038,COHORT-TC-026,2026-05-06,2026-05-06,7461,Paid,0,Bank Transfer
DISB-0063551,BEN-06038,COHORT-TC-026,2026-06-06,,5964,Withheld,0,Cash
DISB-0063552,BEN-06038,COHORT-TC-026,2026-07-06,2026-07-06,5353,Paid,0,M-Pesa
DISB-0063553,BEN-06038,COHORT-TC-026,2026-08-06,2026-08-06,6843,PAID,0,M-Pesa
DISB-0063554,BEN-06039,COHORT-TC-026,2025-09-06,2025-09-06,7861,Paid,0,Cash
DISB-0063555,BEN-06039,COHORT-TC-026,2025-10-06,2025-10-06,4763,Paid,0,M-Pesa
DISB-0063556,BEN-06039,COHORT-TC-026,2025-11-06,2025-11-06,7266,Paid,0,Bank Transfer
DISB-0063557,BEN-06039,COHORT-TC-026,2025-12-06,2025-12-06,4671,Paid,0,Cash
DISB-0063558,BEN-06039,COHORT-TC-026,2026-01-06,2026-01-06,5778,Paid,0,Cash
DISB-0063559,BEN-06039,COHORT-TC-026,2026-02-06,2026-02-06,6852,Paid,0,Cash
DISB-0063560,BEN-06039,COHORT-TC-026,2026-03-06,2026-03-06,3329,Paid,0,Bank Transfer
DISB-0063561,BEN-06039,COHORT-TC-026,2026-04-06,2026-04-06,3031,Paid,0,Cash
DISB-0063562,BEN-06039,COHORT-TC-026,2026-05-06,2026-05-06,3694,Paid,0,M-Pesa
DISB-0063563,BEN-06039,COHORT-TC-026,2026-06-06,2026-06-06,3478,Paid,0,M-Pesa
DISB-0063564,BEN-06039,COHORT-TC-026,2026-07-06,2026-07-27,4938,withheld,21,M-Pesa
DISB-0063565,BEN-06039,COHORT-TC-026,2026-08-06,2026-08-20,5044,Delayed,14,Cash
DISB-0063566,BEN-06040,COHORT-TC-026,2025-09-06,2025-09-15,4904,Delayed,9,Bank Transfer
DISB-0063567,BEN-06040,COHORT-TC-026,2025-10-06,2025-10-06,5364,Paid,0,M-Pesa
DISB-0063568,BEN-06040,COHORT-TC-026,2025-11-06,2025-11-06,4290,Paid,0,Bank Transfer
DISB-0063569,BEN-06040,COHORT-TC-026,2025-12-06,2025-12-06,3723,Pending,0,Cash
DISB-0063570,BEN-06040,COHORT-TC-026,2026-01-06,2026-01-06,7336,delayed,0,Bank Transfer
DISB-0063571,BEN-06040,COHORT-TC-026,2026-02-06,2026-02-06,6721,Paid,0,Cash
DISB-0063572,BEN-06040,COHORT-TC-026,2026-03-06,2026-03-06,7476,Paid,0,M-Pesa
DISB-0063573,BEN-06040,COHORT-TC-026,2026-04-06,2026-04-06,5131,Paid,0,M-Pesa
DISB-0063574,BEN-06040,COHORT-TC-026,2026-05-06,2026-05-06,5204,Paid,0,Bank Transfer
DISB-0063575,BEN-06040,COHORT-TC-026,2026-06-06,2026-06-06,4590,Paid,0,Cash
DISB-0063576,BEN-06040,COHORT-TC-026,2026-07-06,2026-08-03,6335,Delayed,28,Cash
DISB-0063577,BEN-06040,COHORT-TC-026,2026-08-06,2026-08-06,7810,Paid,0,M-Pesa
